ID,Haushalt Art,Titelnr.,Titel,Gruppennr.,Gruppe,Budget Richtung,Bezeichnung,Jahr,Ansatz/Rechnung,Betrag
8193,Verwaltungshaushalt,4,Soziale Sicherung,4605,Einrichtung der Jugdendarbeit Abenteuerspielplatz,Ausgaben,"Aus- und Fortbildung, Umschulung",2018,Ansatz,500
8194,Verwaltungshaushalt,4,Soziale Sicherung,4605,Einrichtung der Jugdendarbeit Abenteuerspielplatz,Ausgaben,Verschiedener Betriebsaufwand,2018,Ansatz,2000
8195,Verwaltungshaushalt,4,Soziale Sicherung,4605,Einrichtung der Jugdendarbeit Abenteuerspielplatz,Ausgaben,ÖffentlichkeitsarbeIt - Homepage,2018,Ansatz,500
8196,Verwaltungshaushalt,4,Soziale Sicherung,4605,Einrichtung der Jugdendarbeit Abenteuerspielplatz,Ausgaben,Post- und Fernmeldegebühren,2018,Ansatz,800
8197,Verwaltungshaushalt,4,Soziale Sicherung,4605,Einrichtung der Jugdendarbeit Abenteuerspielplatz,Ausgaben,Dienstreisen,2018,Ansatz,500
8198,Verwaltungshaushalt,4,Soziale Sicherung,4605,Einrichtung der Jugdendarbeit Abenteuerspielplatz,Ausgaben,Innere Verrechnung unentgeltliche Objektnutzung (HHST 8831.1690),2018,Ansatz,7200
8199,Verwaltungshaushalt,4,Soziale Sicherung,4605,Einrichtung der Jugdendarbeit Abenteuerspielplatz,Ausgaben,Innere Verrechnung Personalkosten Bauhof (7711.1691),2018,Ansatz,2900
8200,Verwaltungshaushalt,4,Soziale Sicherung,4606,Einrichtungen der Jugendarbeit· Jugendtreff,Einnahmen,Vermlsctne Einnahmen,2018,Ansatz,0
8201,Verwaltungshaushalt,4,Soziale Sicherung,4606,Einrichtungen der Jugendarbeit· Jugendtreff,Einnahmen,Zuweisungen für tfd. Zwecke vom Land Zuschuss Personalkosten Jugendtreff,2018,Ansatz,0
8202,Verwaltungshaushalt,4,Soziale Sicherung,4606,Einrichtungen der Jugendarbeit· Jugendtreff,Ausgaben,Angesteillenvergütungen,2018,Ansatz,40000
8203,Verwaltungshaushalt,4,Soziale Sicherung,4606,Einrichtungen der Jugendarbeit· Jugendtreff,Ausgaben,"Beiträge zu Versorgungskassen ""Angestellte""",2018,Ansatz,3000
8204,Verwaltungshaushalt,4,Soziale Sicherung,4606,Einrichtungen der Jugendarbeit· Jugendtreff,Ausgaben,"Beitrage zur gesetzl. Sozialversicherung  ""Angestellte""",2018,Ansatz,8000
8205,Verwaltungshaushalt,4,Soziale Sicherung,4606,Einrichtungen der Jugendarbeit· Jugendtreff,Ausgaben,Verwaltungs- u. Zweckausstattung,2018,Ansatz,1000
8206,Verwaltungshaushalt,4,Soziale Sicherung,4606,Einrichtungen der Jugendarbeit· Jugendtreff,Ausgaben,GWG (0 E:. 410  neno),2018,Ansatz,1000
8207,Verwaltungshaushalt,4,Soziale Sicherung,4606,Einrichtungen der Jugendarbeit· Jugendtreff,Ausgaben,Gebäudebewirtschaftungskosten,2018,Ansatz,500
8208,Verwaltungshaushalt,4,Soziale Sicherung,4606,Einrichtungen der Jugendarbeit· Jugendtreff,Ausgaben,"Aus- und Fortbildung, Umschulung",2018,Ansatz,300
8209,Verwaltungshaushalt,4,Soziale Sicherung,4606,Einrichtungen der Jugendarbeit· Jugendtreff,Ausgaben,Lebensmittel,2018,Ansatz,1000
8210,Verwaltungshaushalt,4,Soziale Sicherung,4606,Einrichtungen der Jugendarbeit· Jugendtreff,Ausgaben,Aufführungsrechte u. Urheberabnteile,2018,Ansatz,500
8211,Verwaltungshaushalt,4,Soziale Sicherung,4606,Einrichtungen der Jugendarbeit· Jugendtreff,Ausgaben,Gemeinschaftsveranstaltungen,2018,Ansatz,1000
8212,Verwaltungshaushalt,4,Soziale Sicherung,4606,Einrichtungen der Jugendarbeit· Jugendtreff,Ausgaben,Öffentlichkeltsarbert - Homepage,2018,Ansatz,500
8213,Verwaltungshaushalt,4,Soziale Sicherung,4606,Einrichtungen der Jugendarbeit· Jugendtreff,Ausgaben,Steuern und Versicherungen,2018,Ansatz,200
8214,Verwaltungshaushalt,4,Soziale Sicherung,4606,Einrichtungen der Jugendarbeit· Jugendtreff,Ausgaben,Burobedarl,2018,Ansatz,500
8215,Verwaltungshaushalt,4,Soziale Sicherung,4606,Einrichtungen der Jugendarbeit· Jugendtreff,Ausgaben,Post- und Fernmeldegebühren,2018,Ansatz,500
8216,Verwaltungshaushalt,4,Soziale Sicherung,4606,Einrichtungen der Jugendarbeit· Jugendtreff,Ausgaben,Dienstreisen,2018,Ansatz,300
8217,Verwaltungshaushalt,4,Soziale Sicherung,4606,Einrichtungen der Jugendarbeit· Jugendtreff,Ausgaben,Innere Verrechnung unentgeltliche Objektnutzung (HHST 8822.1690),2018,Ansatz,21100
8218,Verwaltungshaushalt,4,Soziale Sicherung,4609,Einrichtungen der Jugendarbeit - Streetworker,Einnahmen,Zuweisungen für lfd. Zwecke vom Land Zuschuß Personalkosten Jugendhaus,2018,Ansatz,8000
8219,Verwaltungshaushalt,4,Soziale Sicherung,4609,Einrichtungen der Jugendarbeit - Streetworker,Ausgaben,Angestelltenvergütungen,2018,Ansatz,50000
8220,Verwaltungshaushalt,4,Soziale Sicherung,4609,Einrichtungen der Jugendarbeit - Streetworker,Ausgaben,"Beiträge zu Versorgungskassen ""Angestellte""",2018,Ansatz,6000
8221,Verwaltungshaushalt,4,Soziale Sicherung,4609,Einrichtungen der Jugendarbeit - Streetworker,Ausgaben,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",2018,Ansatz,10000
8222,Verwaltungshaushalt,4,Soziale Sicherung,4609,Einrichtungen der Jugendarbeit - Streetworker,Ausgaben,Verwaltungs- u. Zweckausstattung,2018,Ansatz,400
8223,Verwaltungshaushalt,4,Soziale Sicherung,4609,Einrichtungen der Jugendarbeit - Streetworker,Ausgaben,GWG (0  - 410  Netto),2018,Ansatz,500
8224,Verwaltungshaushalt,4,Soziale Sicherung,4609,Einrichtungen der Jugendarbeit - Streetworker,Ausgaben,"Aus- und Fortbildung, Umschulung",2018,Ansatz,600
8225,Verwaltungshaushalt,4,Soziale Sicherung,4609,Einrichtungen der Jugendarbeit - Streetworker,Ausgaben,Lebensmittel,2018,Ansatz,600
8226,Verwaltungshaushalt,4,Soziale Sicherung,4609,Einrichtungen der Jugendarbeit - Streetworker,Ausgaben,Gemeinschaftsveranstaltungen,2018,Ansatz,300
8227,Verwaltungshaushalt,4,Soziale Sicherung,4609,Einrichtungen der Jugendarbeit - Streetworker,Ausgaben,Verschiedener Betriebsaufwand,2018,Ansatz,300
8228,Verwaltungshaushalt,4,Soziale Sicherung,4609,Einrichtungen der Jugendarbeit - Streetworker,Ausgaben,Bürobedarf,2018,Ansatz,200
8229,Verwaltungshaushalt,4,Soziale Sicherung,4609,Einrichtungen der Jugendarbeit - Streetworker,Ausgaben,Post- und Fernmeldegebühren,2018,Ansatz,1600
8230,Verwaltungshaushalt,4,Soziale Sicherung,4609,Einrichtungen der Jugendarbeit - Streetworker,Ausgaben,Dienstreisen,2018,Ansatz,700
8231,Verwaltungshaushalt,4,Soziale Sicherung,4609,Einrichtungen der Jugendarbeit - Streetworker,Ausgaben,Innere Verrechnung unentgeltliche Objektnutzung (HHST 8831.1690),2018,Ansatz,10100
8232,Verwaltungshaushalt,4,Soziale Sicherung,4631,Einrichtungen für Mütter oder Väter mit Kind(ern),Ausgaben,Innere Verrechnung unentgeltliche Objektnutzung (HHST 8831.1690),2018,Ansatz,5600
8233,Verwaltungshaushalt,4,Soziale Sicherung,4631,Einrichtungen für Mütter oder Väter mit Kind(ern),Ausgaben,Zuschüsse f. lfd. Zwecke Personalkostenzuschuss Ökum. Hilfe,2018,Ansatz,3100
8234,Verwaltungshaushalt,4,Soziale Sicherung,4631,Einrichtungen für Mütter oder Väter mit Kind(ern),Ausgaben,Zuschüsse f. lfd. Zwecke,2018,Ansatz,0
8235,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Einnahmen,Personalkostenersatz,2018,Ansatz,1500
8236,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Einnahmen,Innere Verrechnungen Personalkosten Kindertageseinrichtungen,2018,Ansatz,78900
8237,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Einnahmen,Zuweisungen für lfd. Zwecke vom Land -Pflegesatz Integrationsgruppe-,2018,Ansatz,72000
8238,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Einnahmen,Zuweisungen für lfd. Zwecke: Kinder­garten (Personalkostenzuschuß),2018,Ansatz,307000
8239,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Ausgaben,Angestelltenvergütungen,2018,Ansatz,110000
8240,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Ausgaben,"Beiträge zu Versorgungskassen ""Angestellte""",2018,Ansatz,7000
8241,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Ausgaben,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",2018,Ansatz,18000
8242,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Ausgaben,Gebäude- und Grundstücksunterhaltung Kindergärten allgemein Kleinbedarf,2018,Ansatz,2500
8243,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Ausgaben,GWG (0  - 410  Netto),2018,Ansatz,200
8244,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Ausgaben,"Aus- und Fortbildung, Umschulung für Tagesmütter",2018,Ansatz,3000
8245,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Ausgaben,Einrichtungsübergreifende Fortbildung,2018,Ansatz,2000
8246,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Ausgaben,EDV-Kosten an Dritte,2018,Ansatz,300
8247,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Ausgaben,Dienstleistungen (u.a. Dolmetscher),2018,Ansatz,1000
8248,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Ausgaben,Steuern und Versicherungen,2018,Ansatz,200
8249,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Ausgaben,Bürobedarf,2018,Ansatz,300
8250,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Ausgaben,"Bücher, Zeitschriften u.ä.",2018,Ansatz,2500
8251,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Ausgaben,"Sachverständigenkosten, Gerichtskosten",2018,Ansatz,12000
8252,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Ausgaben,Vermischte Ausgaben,2018,Ansatz,200
8253,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Ausgaben,Personalkostenzuschüsse nach BayKiBiG,2018,Ansatz,588000
8254,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Ausgaben,Zuschüsse für Tagesmütter und Verdienstausfall,2018,Ansatz,1000
8255,Verwaltungshaushalt,4,Soziale Sicherung,4640,Tageseinrichtungen für Kinder -Allgemein,Ausgaben,"Zuschüsse f.lfd. Zwecke an sonstige Verbände, Vereine u.ä. sowie Einrichtungen",2018,Ansatz,0
8256,Verwaltungshaushalt,4,Soziale Sicherung,4641,Tageseinrichtung für Kinder -Kath. Kindergarten und Hort-,Einnahmen,Zuweisungen für lfd. Zwecke: Kinder­garten (Personalkostenzuschuß),2018,Ansatz,209000
8257,Verwaltungshaushalt,4,Soziale Sicherung,4641,Tageseinrichtung für Kinder -Kath. Kindergarten und Hort-,Ausgaben,Innere Verrechnung Personalkosten Bauhof (7711.1691),2018,Ansatz,0
8258,Verwaltungshaushalt,4,Soziale Sicherung,4641,Tageseinrichtung für Kinder -Kath. Kindergarten und Hort-,Ausgaben,Personalkostenzuschüsse nach BayKiBiG,2018,Ansatz,377000
8259,Verwaltungshaushalt,4,Soziale Sicherung,4641,Tageseinrichtung für Kinder -Kath. Kindergarten und Hort-,Ausgaben,Zuschüsse f.Ifd.Zwecke  -Defizitausgleich-,2018,Ansatz,200000
8260,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Einnahmen,"Gebühren und Entgelte für Kindergärten, Heime und Horte",2018,Ansatz,58000
8261,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Einnahmen,Versicherungsleistungen in anderen Schadensfällen,2018,Ansatz,0
8262,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Einnahmen,Zuweisungen für lfd. Zwecke vom Land -Pflegesatz Integrationsgruppe-,2018,Ansatz,0
8263,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Einnahmen,Zuweisungen für lfd. Zwecke: Kinder­garten (Personalkostenzuschuß),2018,Ansatz,130000
8264,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Einnahmen,Zuschüsse+Spenden für lfd. Zwecke vom übrigen Bereich,2018,Ansatz,0
8265,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,Angestelltenvergütungen,2018,Ansatz,260000
8266,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,Beschäftigungsentgelte und Freiwilligendienstleistende,2018,Ansatz,3000
8267,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,"Beiträge zu Versorgungskassen ""Angestellte""",2018,Ansatz,18000
8268,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",2018,Ansatz,49000
8269,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,"Beihilfen, Unterstützungen u.ä. Beihilfeversicherung",2018,Ansatz,0
8270,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,Verwaltungs- u. Zweckausstattung,2018,Ansatz,1000
8271,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,GWG (0  - 410  Netto),2018,Ansatz,5000
8272,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,"Mieten für Maschinen, Fahrzeuge, Geräte",2018,Ansatz,800
8273,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,Gebäudebewirtschaftungskosten,2018,Ansatz,2000
8274,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,"Aus- und Fortbildung, Umschulung",2018,Ansatz,5000
8275,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,Lebensmittel,2018,Ansatz,500
8276,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,Kindergartenbedarf,2018,Ansatz,5000
8277,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,Öffentlichkeitsarbeit,2018,Ansatz,500
8278,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,EDV-Kosten an Dritte,2018,Ansatz,300
8279,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,Steuern und Versicherungen,2018,Ansatz,100
8280,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,Bürobedarf,2018,Ansatz,600
8281,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,"Bücher, Zeitschriften u.ä.",2018,Ansatz,1300
8282,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,"Post-, Fernmeldegebühren",2018,Ansatz,800
8283,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,Dienstreisen,2018,Ansatz,500
8284,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,Sonstige Geschäftsausgaben,2018,Ansatz,200
8285,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,Innere Verrechnung unentgeltliche Objektnutzung (HHST 8831.1690),2018,Ansatz,62300
8286,Verwaltungshaushalt,4,Soziale Sicherung,4642,Tageseinrichtung für Kinder -02- (Kindergarten Geisenbrunn),Ausgaben,Innere Verrechnungen Personalkosten Kindertageseinrichtungen,2018,Ansatz,17000
8287,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Einnahmen,"Gebühren und Entgelte für Kindergärten, Heime und Horte",2018,Ansatz,45000
8288,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Einnahmen,Zuweisungen für lfd. Zwecke vom Land -Pflegesatz Integrationsgruppe-,2018,Ansatz,0
8289,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Einnahmen,Zuweisungen für lfd. Zwecke: Kinder­garten (Personalkostenzuschuß),2018,Ansatz,118000
8290,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Einnahmen,Zuschüsse+Spenden für lfd. Zwecke vom übrigen Bereich,2018,Ansatz,0
8291,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,Angestelltenvergütungen,2018,Ansatz,265000
8292,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,Beschäftigungsentgelte und Freiwilligendienstleistende,2018,Ansatz,2000
8293,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,"Beiträge zu Versorgungskassen ""Angestellte""",2018,Ansatz,23000
8294,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,"Beiträge zur gesetzl. Sozialversicherung ""Angestellte""",2018,Ansatz,50000
8295,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,"Beihilfen, Unterstützungen u.ä. Beihilfeversicherung",2018,Ansatz,0
8296,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,Verwaltungs- u. Zweckausstattung,2018,Ansatz,1000
8297,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,GWG (0  - 410  Netto),2018,Ansatz,2500
8298,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,"Mieten für Maschinen, Fahrzeuge, Geräte",2018,Ansatz,400
8299,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,Gebäudebewirtschaftungskosten,2018,Ansatz,3000
8300,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,"Aus- und Fortbildung, Umschulung",2018,Ansatz,6400
8301,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,Lebensmittel,2018,Ansatz,400
8302,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,Kindergartenbedarf,2018,Ansatz,3000
8303,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,Öffentlichkeitsarbeit,2018,Ansatz,2500
8304,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,EDV-Kosten an Dritte,2018,Ansatz,300
8305,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,Steuern und Versicherungen,2018,Ansatz,200
8306,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,Bürobedarf,2018,Ansatz,900
8307,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,"Bücher, Zeitschriften u.ä.",2018,Ansatz,1200
8308,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,"Post-, Fernmeldegebühren",2018,Ansatz,700
8309,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,Dienstreisen,2018,Ansatz,200
8310,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,Sonstige Geschäftsausgaben,2018,Ansatz,400
8311,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,Innere Verrechnung unentgeltliche Objektnutzung (HHST 8831.1690),2018,Ansatz,27600
8312,Verwaltungshaushalt,4,Soziale Sicherung,4643,Tageseinrichtung für Kinder -03- (Kindergarten Wichtelhaus),Ausgaben,Innere Verrechnungen Personalkosten Kindertageseinrichtungen,2018,Ansatz,16200
8313,Verwaltungshaushalt,4,Soziale Sicherung,4644,Tageseinrichtung für Kinder -04- (KiGa Gilchinger Strolche),Einnahmen,"Gebühren und Entgelte für Kindergärten, Heime und Horte",2018,Ansatz,130000
8314,Verwaltungshaushalt,4,Soziale Sicherung,4644,Tageseinrichtung für Kinder -04- (KiGa Gilchinger Strolche),Einnahmen,Erstattungen durch Gemeinden und Gemeindeverbände nach Art.18ff.BayKiBiG,2018,Ansatz,0
8315,Verwaltungshaushalt,4,Soziale Sicherung,4644,Tageseinrichtung für Kinder -04- (KiGa Gilchinger Strolche),Einnahmen,Zuweisungen für lfd. Zwecke: Kinder­garten (Personalkostenzuschuß),2018,Ansatz,254000
8316,Verwaltungshaushalt,4,Soziale Sicherung,4644,Tageseinrichtung für Kinder -04- (KiGa Gilchinger Strolche),Einnahmen,Zuschüsse+Spenden für lfd. Zwecke vom übrigen Bereich,2018,Ansatz,0
8317,Verwaltungshaushalt,4,Soziale Sicherung,4644,Tageseinrichtung für Kinder -04- (KiGa Gilchinger Strolche),Ausgaben,Angestelltenvergütungen,2018,Ansatz,460000
8318,Verwaltungshaushalt,4,Soziale Sicherung,4644,Tageseinrichtung für Kinder -04- (KiGa Gilchinger Strolche),Ausgaben,Beschäftigungsentgelte und Freiwilligendienstleistende,2018,Ansatz,3000
8319,Verwaltungshaushalt,4,Soziale Sicherung,4644,Tageseinrichtung für Kinder -04- (KiGa Gilchinger Strolche),Ausgaben,"Beiträge zu Versorgungskassen ""Angestellte""",2018,Ansatz,40000
