Amt / Dienststelle,Betrag,Dezernatsbezeichnung,Teilhaushalte,Produktgruppe,Dezernat,Produktgruppenbezeichnung,Teilhaushalte Bezeichnung,Produktbezeichnung,Produkt,Amt / Dienststelle Bezeichnung,Jahr,Produktbereich,Art,Produktbereich Bezeichnung
AMT-500,855064.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Leist. im R. d. allg. Daseinsvorsorge,318006,"500 Amt f. Soziales, Senioren",2016,31,Aufwendungen,Soziale Hilfen
AMT-500,124152.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Leist. im R. d. allg. Daseinsvorsorge,318006,"500 Amt f. Soziales, Senioren",2017,31,Erträge,Soziale Hilfen
AMT-500,898624.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Leist. im R. d. allg. Daseinsvorsorge,318006,"500 Amt f. Soziales, Senioren",2017,31,Aufwendungen,Soziale Hilfen
AMT-500,124152.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Leist. im R. d. allg. Daseinsvorsorge,318006,"500 Amt f. Soziales, Senioren",2018,31,Erträge,Soziale Hilfen
AMT-500,923259.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Leist. im R. d. allg. Daseinsvorsorge,318006,"500 Amt f. Soziales, Senioren",2018,31,Aufwendungen,Soziale Hilfen
AMT-500,56888.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Pflegestützpunkt,318007,"500 Amt f. Soziales, Senioren",2015,31,Erträge,Soziale Hilfen
AMT-500,119538.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Pflegestützpunkt,318007,"500 Amt f. Soziales, Senioren",2015,31,Aufwendungen,Soziale Hilfen
AMT-500,52992.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Pflegestützpunkt,318007,"500 Amt f. Soziales, Senioren",2016,31,Erträge,Soziale Hilfen
AMT-500,95783.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Pflegestützpunkt,318007,"500 Amt f. Soziales, Senioren",2016,31,Aufwendungen,Soziale Hilfen
AMT-500,53330.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Pflegestützpunkt,318007,"500 Amt f. Soziales, Senioren",2017,31,Erträge,Soziale Hilfen
AMT-500,89271.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Pflegestützpunkt,318007,"500 Amt f. Soziales, Senioren",2017,31,Aufwendungen,Soziale Hilfen
AMT-500,53330.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Pflegestützpunkt,318007,"500 Amt f. Soziales, Senioren",2018,31,Erträge,Soziale Hilfen
AMT-500,94801.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Pflegestützpunkt,318007,"500 Amt f. Soziales, Senioren",2018,31,Aufwendungen,Soziale Hilfen
AMT-500,77489.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Ber./Angeb.f.ältere Mensch.außerh.SGBXII,318008,"500 Amt f. Soziales, Senioren",2015,31,Erträge,Soziale Hilfen
AMT-500,504280.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Ber./Angeb.f.ältere Mensch.außerh.SGBXII,318008,"500 Amt f. Soziales, Senioren",2015,31,Aufwendungen,Soziale Hilfen
AMT-500,16344.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Ber./Angeb.f.ältere Mensch.außerh.SGBXII,318008,"500 Amt f. Soziales, Senioren",2016,31,Erträge,Soziale Hilfen
AMT-500,404078.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Ber./Angeb.f.ältere Mensch.außerh.SGBXII,318008,"500 Amt f. Soziales, Senioren",2016,31,Aufwendungen,Soziale Hilfen
AMT-500,722.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Ber./Angeb.f.ältere Mensch.außerh.SGBXII,318008,"500 Amt f. Soziales, Senioren",2017,31,Erträge,Soziale Hilfen
AMT-500,427350.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Ber./Angeb.f.ältere Mensch.außerh.SGBXII,318008,"500 Amt f. Soziales, Senioren",2017,31,Aufwendungen,Soziale Hilfen
AMT-500,722.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Ber./Angeb.f.ältere Mensch.außerh.SGBXII,318008,"500 Amt f. Soziales, Senioren",2018,31,Erträge,Soziale Hilfen
AMT-500,451613.0,Dezernat III BM von Kirchbach,THH_13,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,"THH 13 Amt f. Soziales, Senioren",Ber./Angeb.f.ältere Mensch.außerh.SGBXII,318008,"500 Amt f. Soziales, Senioren",2018,31,Aufwendungen,Soziale Hilfen
AMT-540,0.0,Dezernat III BM von Kirchbach,THH_14,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,THH 14 Amt f. Migration und Integration,Flüchtlingssozialarbeit (vorl. Unterb.),318009,540 Amt f. Migration und Integration,2015,31,Erträge,Soziale Hilfen
AMT-540,-0.0,Dezernat III BM von Kirchbach,THH_14,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,THH 14 Amt f. Migration und Integration,Flüchtlingssozialarbeit (vorl. Unterb.),318009,540 Amt f. Migration und Integration,2015,31,Aufwendungen,Soziale Hilfen
AMT-540,0.0,Dezernat III BM von Kirchbach,THH_14,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,THH 14 Amt f. Migration und Integration,Flüchtlingssozialarbeit (vorl. Unterb.),318009,540 Amt f. Migration und Integration,2016,31,Erträge,Soziale Hilfen
AMT-540,-0.0,Dezernat III BM von Kirchbach,THH_14,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,THH 14 Amt f. Migration und Integration,Flüchtlingssozialarbeit (vorl. Unterb.),318009,540 Amt f. Migration und Integration,2016,31,Aufwendungen,Soziale Hilfen
AMT-540,18759.0,Dezernat III BM von Kirchbach,THH_14,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,THH 14 Amt f. Migration und Integration,Flüchtlingssozialarbeit (vorl. Unterb.),318009,540 Amt f. Migration und Integration,2017,31,Erträge,Soziale Hilfen
AMT-540,3997703.0,Dezernat III BM von Kirchbach,THH_14,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,THH 14 Amt f. Migration und Integration,Flüchtlingssozialarbeit (vorl. Unterb.),318009,540 Amt f. Migration und Integration,2017,31,Aufwendungen,Soziale Hilfen
AMT-540,18759.0,Dezernat III BM von Kirchbach,THH_14,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,THH 14 Amt f. Migration und Integration,Flüchtlingssozialarbeit (vorl. Unterb.),318009,540 Amt f. Migration und Integration,2018,31,Erträge,Soziale Hilfen
AMT-540,3963071.0,Dezernat III BM von Kirchbach,THH_14,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,THH 14 Amt f. Migration und Integration,Flüchtlingssozialarbeit (vorl. Unterb.),318009,540 Amt f. Migration und Integration,2018,31,Aufwendungen,Soziale Hilfen
AMT-540,0.0,Dezernat III BM von Kirchbach,THH_14,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,THH 14 Amt f. Migration und Integration,Betreuung und Förderung der Integration,318010,540 Amt f. Migration und Integration,2015,31,Erträge,Soziale Hilfen
AMT-540,-0.0,Dezernat III BM von Kirchbach,THH_14,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,THH 14 Amt f. Migration und Integration,Betreuung und Förderung der Integration,318010,540 Amt f. Migration und Integration,2015,31,Aufwendungen,Soziale Hilfen
AMT-540,0.0,Dezernat III BM von Kirchbach,THH_14,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,THH 14 Amt f. Migration und Integration,Betreuung und Förderung der Integration,318010,540 Amt f. Migration und Integration,2016,31,Erträge,Soziale Hilfen
AMT-540,-0.0,Dezernat III BM von Kirchbach,THH_14,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,THH 14 Amt f. Migration und Integration,Betreuung und Förderung der Integration,318010,540 Amt f. Migration und Integration,2016,31,Aufwendungen,Soziale Hilfen
AMT-540,2436811.0,Dezernat III BM von Kirchbach,THH_14,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,THH 14 Amt f. Migration und Integration,Betreuung und Förderung der Integration,318010,540 Amt f. Migration und Integration,2017,31,Erträge,Soziale Hilfen
AMT-540,1004910.0,Dezernat III BM von Kirchbach,THH_14,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,THH 14 Amt f. Migration und Integration,Betreuung und Förderung der Integration,318010,540 Amt f. Migration und Integration,2017,31,Aufwendungen,Soziale Hilfen
AMT-540,2294711.0,Dezernat III BM von Kirchbach,THH_14,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,THH 14 Amt f. Migration und Integration,Betreuung und Förderung der Integration,318010,540 Amt f. Migration und Integration,2018,31,Erträge,Soziale Hilfen
AMT-540,993701.0,Dezernat III BM von Kirchbach,THH_14,3180,DEZ-III,Sonstige soziale Hilfen und Leistungen,THH 14 Amt f. Migration und Integration,Betreuung und Förderung der Integration,318010,540 Amt f. Migration und Integration,2018,31,Aufwendungen,Soziale Hilfen
AMT-500,0.0,Dezernat III BM von Kirchbach,THH_13,3190,DEZ-III,Leistungen für BuT nach § 6b BKGG,"THH 13 Amt f. Soziales, Senioren",BuT an Kinderzuschlagsempfänger/-innen,319001,"500 Amt f. Soziales, Senioren",2015,31,Erträge,Soziale Hilfen
AMT-500,11254.0,Dezernat III BM von Kirchbach,THH_13,3190,DEZ-III,Leistungen für BuT nach § 6b BKGG,"THH 13 Amt f. Soziales, Senioren",BuT an Kinderzuschlagsempfänger/-innen,319001,"500 Amt f. Soziales, Senioren",2015,31,Aufwendungen,Soziale Hilfen
AMT-500,0.0,Dezernat III BM von Kirchbach,THH_13,3190,DEZ-III,Leistungen für BuT nach § 6b BKGG,"THH 13 Amt f. Soziales, Senioren",BuT an Kinderzuschlagsempfänger/-innen,319001,"500 Amt f. Soziales, Senioren",2016,31,Erträge,Soziale Hilfen
AMT-500,16865.0,Dezernat III BM von Kirchbach,THH_13,3190,DEZ-III,Leistungen für BuT nach § 6b BKGG,"THH 13 Amt f. Soziales, Senioren",BuT an Kinderzuschlagsempfänger/-innen,319001,"500 Amt f. Soziales, Senioren",2016,31,Aufwendungen,Soziale Hilfen
AMT-500,0.0,Dezernat III BM von Kirchbach,THH_13,3190,DEZ-III,Leistungen für BuT nach § 6b BKGG,"THH 13 Amt f. Soziales, Senioren",BuT an Kinderzuschlagsempfänger/-innen,319001,"500 Amt f. Soziales, Senioren",2017,31,Erträge,Soziale Hilfen
AMT-500,23028.0,Dezernat III BM von Kirchbach,THH_13,3190,DEZ-III,Leistungen für BuT nach § 6b BKGG,"THH 13 Amt f. Soziales, Senioren",BuT an Kinderzuschlagsempfänger/-innen,319001,"500 Amt f. Soziales, Senioren",2017,31,Aufwendungen,Soziale Hilfen
AMT-500,0.0,Dezernat III BM von Kirchbach,THH_13,3190,DEZ-III,Leistungen für BuT nach § 6b BKGG,"THH 13 Amt f. Soziales, Senioren",BuT an Kinderzuschlagsempfänger/-innen,319001,"500 Amt f. Soziales, Senioren",2018,31,Erträge,Soziale Hilfen
AMT-500,23320.0,Dezernat III BM von Kirchbach,THH_13,3190,DEZ-III,Leistungen für BuT nach § 6b BKGG,"THH 13 Amt f. Soziales, Senioren",BuT an Kinderzuschlagsempfänger/-innen,319001,"500 Amt f. Soziales, Senioren",2018,31,Aufwendungen,Soziale Hilfen
AMT-530,49.0,Dezernat II BMin Stuchlik,THH_09,3190,DEZ-II,Leistungen für BuT nach § 6b BKGG,"THH 9 Amt f. Kinder, Jugend, Familie",BuT BKGG: Mittagsverpflegung,319001,"530 Amt f. Kinder, Jugend, Familie",2015,31,Erträge,Soziale Hilfen
AMT-530,9876.0,Dezernat II BMin Stuchlik,THH_09,3190,DEZ-II,Leistungen für BuT nach § 6b BKGG,"THH 9 Amt f. Kinder, Jugend, Familie",BuT BKGG: Mittagsverpflegung,319001,"530 Amt f. Kinder, Jugend, Familie",2015,31,Aufwendungen,Soziale Hilfen
AMT-530,6.0,Dezernat II BMin Stuchlik,THH_09,3190,DEZ-II,Leistungen für BuT nach § 6b BKGG,"THH 9 Amt f. Kinder, Jugend, Familie",BuT BKGG: Mittagsverpflegung,319001,"530 Amt f. Kinder, Jugend, Familie",2016,31,Erträge,Soziale Hilfen
AMT-530,7592.0,Dezernat II BMin Stuchlik,THH_09,3190,DEZ-II,Leistungen für BuT nach § 6b BKGG,"THH 9 Amt f. Kinder, Jugend, Familie",BuT BKGG: Mittagsverpflegung,319001,"530 Amt f. Kinder, Jugend, Familie",2016,31,Aufwendungen,Soziale Hilfen
AMT-530,7.0,Dezernat II BMin Stuchlik,THH_09,3190,DEZ-II,Leistungen für BuT nach § 6b BKGG,"THH 9 Amt f. Kinder, Jugend, Familie",BuT BKGG: Mittagsverpflegung,319001,"530 Amt f. Kinder, Jugend, Familie",2017,31,Erträge,Soziale Hilfen
AMT-530,9670.0,Dezernat II BMin Stuchlik,THH_09,3190,DEZ-II,Leistungen für BuT nach § 6b BKGG,"THH 9 Amt f. Kinder, Jugend, Familie",BuT BKGG: Mittagsverpflegung,319001,"530 Amt f. Kinder, Jugend, Familie",2017,31,Aufwendungen,Soziale Hilfen
AMT-530,7.0,Dezernat II BMin Stuchlik,THH_09,3190,DEZ-II,Leistungen für BuT nach § 6b BKGG,"THH 9 Amt f. Kinder, Jugend, Familie",BuT BKGG: Mittagsverpflegung,319001,"530 Amt f. Kinder, Jugend, Familie",2018,31,Erträge,Soziale Hilfen
AMT-530,9804.0,Dezernat II BMin Stuchlik,THH_09,3190,DEZ-II,Leistungen für BuT nach § 6b BKGG,"THH 9 Amt f. Kinder, Jugend, Familie",BuT BKGG: Mittagsverpflegung,319001,"530 Amt f. Kinder, Jugend, Familie",2018,31,Aufwendungen,Soziale Hilfen
AMT-640,188.0,Dezernat IV EBM Neideck,THH_22,3190,DEZ-IV,Leistungen für BuT nach § 6b BKGG,"THH 22 Amt f. Liegenschaften, Wgwesen",BuT an Kinderzuschlagsempfänger/-innen,319001,"640 Amt f. Liegenschaften, Wgwesen",2015,31,Erträge,Soziale Hilfen
AMT-640,82510.0,Dezernat IV EBM Neideck,THH_22,3190,DEZ-IV,Leistungen für BuT nach § 6b BKGG,"THH 22 Amt f. Liegenschaften, Wgwesen",BuT an Kinderzuschlagsempfänger/-innen,319001,"640 Amt f. Liegenschaften, Wgwesen",2015,31,Aufwendungen,Soziale Hilfen
AMT-640,0.0,Dezernat IV EBM Neideck,THH_22,3190,DEZ-IV,Leistungen für BuT nach § 6b BKGG,"THH 22 Amt f. Liegenschaften, Wgwesen",BuT an Kinderzuschlagsempfänger/-innen,319001,"640 Amt f. Liegenschaften, Wgwesen",2016,31,Erträge,Soziale Hilfen
AMT-640,107970.0,Dezernat IV EBM Neideck,THH_22,3190,DEZ-IV,Leistungen für BuT nach § 6b BKGG,"THH 22 Amt f. Liegenschaften, Wgwesen",BuT an Kinderzuschlagsempfänger/-innen,319001,"640 Amt f. Liegenschaften, Wgwesen",2016,31,Aufwendungen,Soziale Hilfen
AMT-640,0.0,Dezernat IV EBM Neideck,THH_22,3190,DEZ-IV,Leistungen für BuT nach § 6b BKGG,"THH 22 Amt f. Liegenschaften, Wgwesen",BuT an Kinderzuschlagsempfänger/-innen,319001,"640 Amt f. Liegenschaften, Wgwesen",2017,31,Erträge,Soziale Hilfen
AMT-640,8776.0,Dezernat IV EBM Neideck,THH_22,3190,DEZ-IV,Leistungen für BuT nach § 6b BKGG,"THH 22 Amt f. Liegenschaften, Wgwesen",BuT an Kinderzuschlagsempfänger/-innen,319001,"640 Amt f. Liegenschaften, Wgwesen",2017,31,Aufwendungen,Soziale Hilfen
AMT-640,0.0,Dezernat IV EBM Neideck,THH_22,3190,DEZ-IV,Leistungen für BuT nach § 6b BKGG,"THH 22 Amt f. Liegenschaften, Wgwesen",BuT an Kinderzuschlagsempfänger/-innen,319001,"640 Amt f. Liegenschaften, Wgwesen",2018,31,Erträge,Soziale Hilfen
AMT-640,8967.0,Dezernat IV EBM Neideck,THH_22,3190,DEZ-IV,Leistungen für BuT nach § 6b BKGG,"THH 22 Amt f. Liegenschaften, Wgwesen",BuT an Kinderzuschlagsempfänger/-innen,319001,"640 Amt f. Liegenschaften, Wgwesen",2018,31,Aufwendungen,Soziale Hilfen
AMT-500,639.0,Dezernat III BM von Kirchbach,THH_13,3190,DEZ-III,Leistungen für BuT nach § 6b BKGG,"THH 13 Amt f. Soziales, Senioren",BuT an Wohngeldempfänger/-innen,319002,"500 Amt f. Soziales, Senioren",2015,31,Erträge,Soziale Hilfen
AMT-500,431820.0,Dezernat III BM von Kirchbach,THH_13,3190,DEZ-III,Leistungen für BuT nach § 6b BKGG,"THH 13 Amt f. Soziales, Senioren",BuT an Wohngeldempfänger/-innen,319002,"500 Amt f. Soziales, Senioren",2015,31,Aufwendungen,Soziale Hilfen
AMT-500,10000.0,Dezernat III BM von Kirchbach,THH_13,3190,DEZ-III,Leistungen für BuT nach § 6b BKGG,"THH 13 Amt f. Soziales, Senioren",BuT an Wohngeldempfänger/-innen,319002,"500 Amt f. Soziales, Senioren",2016,31,Erträge,Soziale Hilfen
AMT-500,420552.0,Dezernat III BM von Kirchbach,THH_13,3190,DEZ-III,Leistungen für BuT nach § 6b BKGG,"THH 13 Amt f. Soziales, Senioren",BuT an Wohngeldempfänger/-innen,319002,"500 Amt f. Soziales, Senioren",2016,31,Aufwendungen,Soziale Hilfen
AMT-500,0.0,Dezernat III BM von Kirchbach,THH_13,3190,DEZ-III,Leistungen für BuT nach § 6b BKGG,"THH 13 Amt f. Soziales, Senioren",BuT an Wohngeldempfänger/-innen,319002,"500 Amt f. Soziales, Senioren",2017,31,Erträge,Soziale Hilfen
AMT-500,573979.0,Dezernat III BM von Kirchbach,THH_13,3190,DEZ-III,Leistungen für BuT nach § 6b BKGG,"THH 13 Amt f. Soziales, Senioren",BuT an Wohngeldempfänger/-innen,319002,"500 Amt f. Soziales, Senioren",2017,31,Aufwendungen,Soziale Hilfen
AMT-500,0.0,Dezernat III BM von Kirchbach,THH_13,3190,DEZ-III,Leistungen für BuT nach § 6b BKGG,"THH 13 Amt f. Soziales, Senioren",BuT an Wohngeldempfänger/-innen,319002,"500 Amt f. Soziales, Senioren",2018,31,Erträge,Soziale Hilfen
AMT-500,577386.0,Dezernat III BM von Kirchbach,THH_13,3190,DEZ-III,Leistungen für BuT nach § 6b BKGG,"THH 13 Amt f. Soziales, Senioren",BuT an Wohngeldempfänger/-innen,319002,"500 Amt f. Soziales, Senioren",2018,31,Aufwendungen,Soziale Hilfen
AMT-530,2795.0,Dezernat II BMin Stuchlik,THH_09,3190,DEZ-II,Leistungen für BuT nach § 6b BKGG,"THH 9 Amt f. Kinder, Jugend, Familie",BuT WoGG: Mittagsverpflegung,319002,"530 Amt f. Kinder, Jugend, Familie",2015,31,Erträge,Soziale Hilfen
AMT-530,238064.0,Dezernat II BMin Stuchlik,THH_09,3190,DEZ-II,Leistungen für BuT nach § 6b BKGG,"THH 9 Amt f. Kinder, Jugend, Familie",BuT WoGG: Mittagsverpflegung,319002,"530 Amt f. Kinder, Jugend, Familie",2015,31,Aufwendungen,Soziale Hilfen
AMT-530,6.0,Dezernat II BMin Stuchlik,THH_09,3190,DEZ-II,Leistungen für BuT nach § 6b BKGG,"THH 9 Amt f. Kinder, Jugend, Familie",BuT WoGG: Mittagsverpflegung,319002,"530 Amt f. Kinder, Jugend, Familie",2016,31,Erträge,Soziale Hilfen
AMT-530,177752.0,Dezernat II BMin Stuchlik,THH_09,3190,DEZ-II,Leistungen für BuT nach § 6b BKGG,"THH 9 Amt f. Kinder, Jugend, Familie",BuT WoGG: Mittagsverpflegung,319002,"530 Amt f. Kinder, Jugend, Familie",2016,31,Aufwendungen,Soziale Hilfen
AMT-530,7.0,Dezernat II BMin Stuchlik,THH_09,3190,DEZ-II,Leistungen für BuT nach § 6b BKGG,"THH 9 Amt f. Kinder, Jugend, Familie",BuT WoGG: Mittagsverpflegung,319002,"530 Amt f. Kinder, Jugend, Familie",2017,31,Erträge,Soziale Hilfen
AMT-530,249310.0,Dezernat II BMin Stuchlik,THH_09,3190,DEZ-II,Leistungen für BuT nach § 6b BKGG,"THH 9 Amt f. Kinder, Jugend, Familie",BuT WoGG: Mittagsverpflegung,319002,"530 Amt f. Kinder, Jugend, Familie",2017,31,Aufwendungen,Soziale Hilfen
AMT-530,7.0,Dezernat II BMin Stuchlik,THH_09,3190,DEZ-II,Leistungen für BuT nach § 6b BKGG,"THH 9 Amt f. Kinder, Jugend, Familie",BuT WoGG: Mittagsverpflegung,319002,"530 Amt f. Kinder, Jugend, Familie",2018,31,Erträge,Soziale Hilfen
AMT-530,249444.0,Dezernat II BMin Stuchlik,THH_09,3190,DEZ-II,Leistungen für BuT nach § 6b BKGG,"THH 9 Amt f. Kinder, Jugend, Familie",BuT WoGG: Mittagsverpflegung,319002,"530 Amt f. Kinder, Jugend, Familie",2018,31,Aufwendungen,Soziale Hilfen
AMT-640,1995.0,Dezernat IV EBM Neideck,THH_22,3190,DEZ-IV,Leistungen für BuT nach § 6b BKGG,"THH 22 Amt f. Liegenschaften, Wgwesen",BuT an Wohngeldempfänger/-innen,319002,"640 Amt f. Liegenschaften, Wgwesen",2015,31,Erträge,Soziale Hilfen
AMT-640,989839.0,Dezernat IV EBM Neideck,THH_22,3190,DEZ-IV,Leistungen für BuT nach § 6b BKGG,"THH 22 Amt f. Liegenschaften, Wgwesen",BuT an Wohngeldempfänger/-innen,319002,"640 Amt f. Liegenschaften, Wgwesen",2015,31,Aufwendungen,Soziale Hilfen
AMT-640,0.0,Dezernat IV EBM Neideck,THH_22,3190,DEZ-IV,Leistungen für BuT nach § 6b BKGG,"THH 22 Amt f. Liegenschaften, Wgwesen",BuT an Wohngeldempfänger/-innen,319002,"640 Amt f. Liegenschaften, Wgwesen",2016,31,Erträge,Soziale Hilfen
AMT-640,724313.0,Dezernat IV EBM Neideck,THH_22,3190,DEZ-IV,Leistungen für BuT nach § 6b BKGG,"THH 22 Amt f. Liegenschaften, Wgwesen",BuT an Wohngeldempfänger/-innen,319002,"640 Amt f. Liegenschaften, Wgwesen",2016,31,Aufwendungen,Soziale Hilfen
AMT-640,0.0,Dezernat IV EBM Neideck,THH_22,3190,DEZ-IV,Leistungen für BuT nach § 6b BKGG,"THH 22 Amt f. Liegenschaften, Wgwesen",BuT an Wohngeldempfänger/-innen,319002,"640 Amt f. Liegenschaften, Wgwesen",2017,31,Erträge,Soziale Hilfen
AMT-640,217862.0,Dezernat IV EBM Neideck,THH_22,3190,DEZ-IV,Leistungen für BuT nach § 6b BKGG,"THH 22 Amt f. Liegenschaften, Wgwesen",BuT an Wohngeldempfänger/-innen,319002,"640 Amt f. Liegenschaften, Wgwesen",2017,31,Aufwendungen,Soziale Hilfen
AMT-640,0.0,Dezernat IV EBM Neideck,THH_22,3190,DEZ-IV,Leistungen für BuT nach § 6b BKGG,"THH 22 Amt f. Liegenschaften, Wgwesen",BuT an Wohngeldempfänger/-innen,319002,"640 Amt f. Liegenschaften, Wgwesen",2018,31,Erträge,Soziale Hilfen
AMT-640,219509.0,Dezernat IV EBM Neideck,THH_22,3190,DEZ-IV,Leistungen für BuT nach § 6b BKGG,"THH 22 Amt f. Liegenschaften, Wgwesen",BuT an Wohngeldempfänger/-innen,319002,"640 Amt f. Liegenschaften, Wgwesen",2018,31,Aufwendungen,Soziale Hilfen
AMT-530,94931.0,Dezernat II BMin Stuchlik,THH_09,3620,DEZ-II,Allgemeine Förderung junger Menschen,"THH 9 Amt f. Kinder, Jugend, Familie",Kinder- und Jugendarbeit,362001,"530 Amt f. Kinder, Jugend, Familie",2015,36,Erträge,"Kinder-, Jugend- und Familienhilfe"
AMT-530,2193041.0,Dezernat II BMin Stuchlik,THH_09,3620,DEZ-II,Allgemeine Förderung junger Menschen,"THH 9 Amt f. Kinder, Jugend, Familie",Kinder- und Jugendarbeit,362001,"530 Amt f. Kinder, Jugend, Familie",2015,36,Aufwendungen,"Kinder-, Jugend- und Familienhilfe"
AMT-530,19874.0,Dezernat II BMin Stuchlik,THH_09,3620,DEZ-II,Allgemeine Förderung junger Menschen,"THH 9 Amt f. Kinder, Jugend, Familie",Kinder- und Jugendarbeit,362001,"530 Amt f. Kinder, Jugend, Familie",2016,36,Erträge,"Kinder-, Jugend- und Familienhilfe"
AMT-530,2417089.0,Dezernat II BMin Stuchlik,THH_09,3620,DEZ-II,Allgemeine Förderung junger Menschen,"THH 9 Amt f. Kinder, Jugend, Familie",Kinder- und Jugendarbeit,362001,"530 Amt f. Kinder, Jugend, Familie",2016,36,Aufwendungen,"Kinder-, Jugend- und Familienhilfe"
AMT-530,14383.0,Dezernat II BMin Stuchlik,THH_09,3620,DEZ-II,Allgemeine Förderung junger Menschen,"THH 9 Amt f. Kinder, Jugend, Familie",Kinder- und Jugendarbeit,362001,"530 Amt f. Kinder, Jugend, Familie",2017,36,Erträge,"Kinder-, Jugend- und Familienhilfe"
