Gruppierung Bezeichnung,Produktbereich,Produktbereich Bezeichnung,Produktgruppe,Produktgruppe Bezeichnung,Haushaltsjahr,Ertrag / Aufwand,Betrag,Haushalt
Privatrechtliche Leistungsentgelte,31,Finanzen,31.05,Steuern und sonstige Abgaben,2017,Erträge,0.0,Soll
Privatrechtliche Leistungsentgelte,31,Finanzen,31.05,Steuern und sonstige Abgaben,2018,Erträge,0.0,Plan
Privatrechtliche Leistungsentgelte,31,Finanzen,31.05,Steuern und sonstige Abgaben,2019,Erträge,0.0,Plan
Privatrechtliche Leistungsentgelte,31,Finanzen,31.05,Steuern und sonstige Abgaben,2020,Erträge,0.0,Plan
Privatrechtliche Leistungsentgelte,31,Finanzen,31.08,Abwicklung von Grundstücksgeschäften,2015,Erträge,25377439.93,Soll
Privatrechtliche Leistungsentgelte,31,Finanzen,31.08,Abwicklung von Grundstücksgeschäften,2016,Erträge,16564000.0,Soll
Privatrechtliche Leistungsentgelte,31,Finanzen,31.08,Abwicklung von Grundstücksgeschäften,2017,Erträge,20649000.0,Soll
Privatrechtliche Leistungsentgelte,31,Finanzen,31.08,Abwicklung von Grundstücksgeschäften,2018,Erträge,20649000.0,Plan
Privatrechtliche Leistungsentgelte,31,Finanzen,31.08,Abwicklung von Grundstücksgeschäften,2019,Erträge,20649000.0,Plan
Privatrechtliche Leistungsentgelte,31,Finanzen,31.08,Abwicklung von Grundstücksgeschäften,2020,Erträge,20649000.0,Plan
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.01,Personalservice und -controlling,2015,Erträge,1602894.35,Soll
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.01,Personalservice und -controlling,2016,Erträge,1625000.0,Soll
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.01,Personalservice und -controlling,2017,Erträge,1664000.0,Soll
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.01,Personalservice und -controlling,2018,Erträge,1757000.0,Plan
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.01,Personalservice und -controlling,2019,Erträge,1757000.0,Plan
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.01,Personalservice und -controlling,2020,Erträge,1757000.0,Plan
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.02,Personalentwicklung,2015,Erträge,94631.29,Soll
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.02,Personalentwicklung,2016,Erträge,30000.0,Soll
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.02,Personalentwicklung,2017,Erträge,30000.0,Soll
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.02,Personalentwicklung,2018,Erträge,30000.0,Plan
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.02,Personalentwicklung,2019,Erträge,30000.0,Plan
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.02,Personalentwicklung,2020,Erträge,30000.0,Plan
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.05,Arbeitsmedizin und Sicherheitstechnik,2015,Erträge,211943.06,Soll
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.05,Arbeitsmedizin und Sicherheitstechnik,2016,Erträge,208000.0,Soll
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.05,Arbeitsmedizin und Sicherheitstechnik,2017,Erträge,208000.0,Soll
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.05,Arbeitsmedizin und Sicherheitstechnik,2018,Erträge,208000.0,Plan
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.05,Arbeitsmedizin und Sicherheitstechnik,2019,Erträge,208000.0,Plan
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.05,Arbeitsmedizin und Sicherheitstechnik,2020,Erträge,208000.0,Plan
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.08,Personalvertretungen,2015,Erträge,44077.98,Soll
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.08,Personalvertretungen,2016,Erträge,35000.0,Soll
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.08,Personalvertretungen,2017,Erträge,35000.0,Soll
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.08,Personalvertretungen,2018,Erträge,35000.0,Plan
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.08,Personalvertretungen,2019,Erträge,35000.0,Plan
Privatrechtliche Leistungsentgelte,32,Personal und Organisation,32.08,Personalvertretungen,2020,Erträge,35000.0,Plan
Privatrechtliche Leistungsentgelte,33,Revision und Recht,33.01,Prüfung und Beratung,2015,Erträge,509300.0,Soll
Privatrechtliche Leistungsentgelte,33,Revision und Recht,33.01,Prüfung und Beratung,2016,Erträge,509000.0,Soll
Privatrechtliche Leistungsentgelte,33,Revision und Recht,33.01,Prüfung und Beratung,2017,Erträge,524000.0,Soll
Privatrechtliche Leistungsentgelte,33,Revision und Recht,33.01,Prüfung und Beratung,2018,Erträge,524000.0,Plan
Privatrechtliche Leistungsentgelte,33,Revision und Recht,33.01,Prüfung und Beratung,2019,Erträge,524000.0,Plan
Privatrechtliche Leistungsentgelte,33,Revision und Recht,33.01,Prüfung und Beratung,2020,Erträge,524000.0,Plan
Privatrechtliche Leistungsentgelte,33,Revision und Recht,33.02,Datenschutz und IT-Sicherheit,2015,Erträge,28936.61,Soll
Privatrechtliche Leistungsentgelte,33,Revision und Recht,33.02,Datenschutz und IT-Sicherheit,2016,Erträge,33000.0,Soll
Privatrechtliche Leistungsentgelte,33,Revision und Recht,33.02,Datenschutz und IT-Sicherheit,2017,Erträge,33000.0,Soll
Privatrechtliche Leistungsentgelte,33,Revision und Recht,33.02,Datenschutz und IT-Sicherheit,2018,Erträge,33000.0,Plan
Privatrechtliche Leistungsentgelte,33,Revision und Recht,33.02,Datenschutz und IT-Sicherheit,2019,Erträge,33000.0,Plan
Privatrechtliche Leistungsentgelte,33,Revision und Recht,33.02,Datenschutz und IT-Sicherheit,2020,Erträge,33000.0,Plan
Privatrechtliche Leistungsentgelte,33,Revision und Recht,33.03,Interne Rechtliche Serviceleistungen,2015,Erträge,65999.0,Soll
Privatrechtliche Leistungsentgelte,33,Revision und Recht,33.03,Interne Rechtliche Serviceleistungen,2016,Erträge,140000.0,Soll
Privatrechtliche Leistungsentgelte,33,Revision und Recht,33.03,Interne Rechtliche Serviceleistungen,2017,Erträge,66000.0,Soll
Privatrechtliche Leistungsentgelte,33,Revision und Recht,33.03,Interne Rechtliche Serviceleistungen,2018,Erträge,66000.0,Plan
Privatrechtliche Leistungsentgelte,33,Revision und Recht,33.03,Interne Rechtliche Serviceleistungen,2019,Erträge,66000.0,Plan
Privatrechtliche Leistungsentgelte,33,Revision und Recht,33.03,Interne Rechtliche Serviceleistungen,2020,Erträge,66000.0,Plan
Privatrechtliche Leistungsentgelte,34,Grundstücks- und Gebäudemanagement,34.01,Grundstücks- und Gebäudebewirtschaftung,2015,Erträge,98102.35,Soll
Privatrechtliche Leistungsentgelte,34,Grundstücks- und Gebäudemanagement,34.01,Grundstücks- und Gebäudebewirtschaftung,2016,Erträge,97000.0,Soll
Privatrechtliche Leistungsentgelte,34,Grundstücks- und Gebäudemanagement,34.01,Grundstücks- und Gebäudebewirtschaftung,2017,Erträge,97000.0,Soll
Privatrechtliche Leistungsentgelte,34,Grundstücks- und Gebäudemanagement,34.01,Grundstücks- und Gebäudebewirtschaftung,2018,Erträge,97000.0,Plan
Privatrechtliche Leistungsentgelte,34,Grundstücks- und Gebäudemanagement,34.01,Grundstücks- und Gebäudebewirtschaftung,2019,Erträge,97000.0,Plan
Privatrechtliche Leistungsentgelte,34,Grundstücks- und Gebäudemanagement,34.01,Grundstücks- und Gebäudebewirtschaftung,2020,Erträge,97000.0,Plan
Privatrechtliche Leistungsentgelte,34,Grundstücks- und Gebäudemanagement,34.04,Grundstücks- und Gebäudemanagement,2015,Erträge,20297543.67,Soll
Privatrechtliche Leistungsentgelte,34,Grundstücks- und Gebäudemanagement,34.04,Grundstücks- und Gebäudemanagement,2016,Erträge,22364000.0,Soll
Privatrechtliche Leistungsentgelte,34,Grundstücks- und Gebäudemanagement,34.04,Grundstücks- und Gebäudemanagement,2017,Erträge,20580000.0,Soll
Privatrechtliche Leistungsentgelte,34,Grundstücks- und Gebäudemanagement,34.04,Grundstücks- und Gebäudemanagement,2018,Erträge,20580000.0,Plan
Privatrechtliche Leistungsentgelte,34,Grundstücks- und Gebäudemanagement,34.04,Grundstücks- und Gebäudemanagement,2019,Erträge,20580000.0,Plan
Privatrechtliche Leistungsentgelte,34,Grundstücks- und Gebäudemanagement,34.04,Grundstücks- und Gebäudemanagement,2020,Erträge,20580000.0,Plan
Privatrechtliche Leistungsentgelte,35,Zentrale Dienste,35.01,Zentrale Serviceleistungen,2015,Erträge,175172.75,Soll
Privatrechtliche Leistungsentgelte,35,Zentrale Dienste,35.01,Zentrale Serviceleistungen,2016,Erträge,92000.0,Soll
Privatrechtliche Leistungsentgelte,35,Zentrale Dienste,35.01,Zentrale Serviceleistungen,2017,Erträge,89000.0,Soll
Privatrechtliche Leistungsentgelte,35,Zentrale Dienste,35.01,Zentrale Serviceleistungen,2018,Erträge,89000.0,Plan
Privatrechtliche Leistungsentgelte,35,Zentrale Dienste,35.01,Zentrale Serviceleistungen,2019,Erträge,89000.0,Plan
Privatrechtliche Leistungsentgelte,35,Zentrale Dienste,35.01,Zentrale Serviceleistungen,2020,Erträge,89000.0,Plan
Privatrechtliche Leistungsentgelte,35,Zentrale Dienste,35.02,Informations- und Kommunikationstechnologie,2015,Erträge,10464449.46,Soll
Privatrechtliche Leistungsentgelte,35,Zentrale Dienste,35.02,Informations- und Kommunikationstechnologie,2016,Erträge,8776000.0,Soll
Privatrechtliche Leistungsentgelte,35,Zentrale Dienste,35.02,Informations- und Kommunikationstechnologie,2017,Erträge,8776000.0,Soll
Privatrechtliche Leistungsentgelte,35,Zentrale Dienste,35.02,Informations- und Kommunikationstechnologie,2018,Erträge,8776000.0,Plan
Privatrechtliche Leistungsentgelte,35,Zentrale Dienste,35.02,Informations- und Kommunikationstechnologie,2019,Erträge,8776000.0,Plan
Privatrechtliche Leistungsentgelte,35,Zentrale Dienste,35.02,Informations- und Kommunikationstechnologie,2020,Erträge,8776000.0,Plan
Privatrechtliche Leistungsentgelte,35,Zentrale Dienste,35.03,Städtische Kommunikation,2015,Erträge,328923.29,Soll
Privatrechtliche Leistungsentgelte,35,Zentrale Dienste,35.03,Städtische Kommunikation,2016,Erträge,237000.0,Soll
Privatrechtliche Leistungsentgelte,35,Zentrale Dienste,35.03,Städtische Kommunikation,2017,Erträge,237000.0,Soll
Privatrechtliche Leistungsentgelte,35,Zentrale Dienste,35.03,Städtische Kommunikation,2018,Erträge,237000.0,Plan
Privatrechtliche Leistungsentgelte,35,Zentrale Dienste,35.03,Städtische Kommunikation,2019,Erträge,237000.0,Plan
Privatrechtliche Leistungsentgelte,35,Zentrale Dienste,35.03,Städtische Kommunikation,2020,Erträge,237000.0,Plan
Privatrechtliche Leistungsentgelte,98,Zentrale Finanzwirtschaft,98.09,Unselbständige Stiftungen,2015,Erträge,175228.0,Soll
Sonstige ordentliche Aufwendungen,11,Ordnung und Sicherheit,11.01,Einwohnerangelegenheiten,2015,Aufwendungen,108.0,Soll
Sonstige ordentliche Aufwendungen,11,Ordnung und Sicherheit,11.04,Ordnung und Sicherheit,2015,Aufwendungen,5233.0,Soll
Sonstige ordentliche Aufwendungen,11,Ordnung und Sicherheit,11.04,Ordnung und Sicherheit,2016,Aufwendungen,10000.0,Soll
Sonstige ordentliche Aufwendungen,11,Ordnung und Sicherheit,11.04,Ordnung und Sicherheit,2017,Aufwendungen,10000.0,Soll
Sonstige ordentliche Aufwendungen,11,Ordnung und Sicherheit,11.04,Ordnung und Sicherheit,2018,Aufwendungen,10000.0,Plan
Sonstige ordentliche Aufwendungen,11,Ordnung und Sicherheit,11.04,Ordnung und Sicherheit,2019,Aufwendungen,10000.0,Plan
Sonstige ordentliche Aufwendungen,11,Ordnung und Sicherheit,11.04,Ordnung und Sicherheit,2020,Aufwendungen,10000.0,Plan
Sonstige ordentliche Aufwendungen,11,Ordnung und Sicherheit,11.05,Verkehrssteuerung und -überwachung,2015,Aufwendungen,30151.72,Soll
Sonstige ordentliche Aufwendungen,11,Ordnung und Sicherheit,11.05,Verkehrssteuerung und -überwachung,2016,Aufwendungen,33000.0,Soll
Sonstige ordentliche Aufwendungen,11,Ordnung und Sicherheit,11.05,Verkehrssteuerung und -überwachung,2017,Aufwendungen,33000.0,Soll
Sonstige ordentliche Aufwendungen,11,Ordnung und Sicherheit,11.05,Verkehrssteuerung und -überwachung,2018,Aufwendungen,33000.0,Plan
Sonstige ordentliche Aufwendungen,11,Ordnung und Sicherheit,11.05,Verkehrssteuerung und -überwachung,2019,Aufwendungen,33000.0,Plan
Sonstige ordentliche Aufwendungen,11,Ordnung und Sicherheit,11.05,Verkehrssteuerung und -überwachung,2020,Aufwendungen,33000.0,Plan
Sonstige ordentliche Aufwendungen,12,Brandschutz und Rettungsdienst,12.01,Brandschutz,2015,Aufwendungen,721.0,Soll
Sonstige ordentliche Aufwendungen,13,Stadtplanung,13.01,Stadtplanung,2015,Aufwendungen,216550.71,Soll
Sonstige ordentliche Aufwendungen,13,Stadtplanung,13.01,Stadtplanung,2016,Aufwendungen,217000.0,Soll
Sonstige ordentliche Aufwendungen,13,Stadtplanung,13.01,Stadtplanung,2017,Aufwendungen,217000.0,Soll
Sonstige ordentliche Aufwendungen,13,Stadtplanung,13.01,Stadtplanung,2018,Aufwendungen,217000.0,Plan
Sonstige ordentliche Aufwendungen,13,Stadtplanung,13.01,Stadtplanung,2019,Aufwendungen,217000.0,Plan
Sonstige ordentliche Aufwendungen,13,Stadtplanung,13.01,Stadtplanung,2020,Aufwendungen,217000.0,Plan
Sonstige ordentliche Aufwendungen,14,Geoinformation und Grundstücksordnung,14.01,Vermessungen,2015,Aufwendungen,1225.0,Soll
Sonstige ordentliche Aufwendungen,14,Geoinformation und Grundstücksordnung,14.01,Vermessungen,2016,Aufwendungen,2000.0,Soll
Sonstige ordentliche Aufwendungen,14,Geoinformation und Grundstücksordnung,14.01,Vermessungen,2017,Aufwendungen,2000.0,Soll
Sonstige ordentliche Aufwendungen,14,Geoinformation und Grundstücksordnung,14.01,Vermessungen,2018,Aufwendungen,2000.0,Plan
Sonstige ordentliche Aufwendungen,14,Geoinformation und Grundstücksordnung,14.01,Vermessungen,2019,Aufwendungen,2000.0,Plan
Sonstige ordentliche Aufwendungen,14,Geoinformation und Grundstücksordnung,14.01,Vermessungen,2020,Aufwendungen,2000.0,Plan
Sonstige ordentliche Aufwendungen,14,Geoinformation und Grundstücksordnung,14.02,Geoinformation,2015,Aufwendungen,198.0,Soll
Sonstige ordentliche Aufwendungen,14,Geoinformation und Grundstücksordnung,14.02,Geoinformation,2016,Aufwendungen,0.0,Soll
Sonstige ordentliche Aufwendungen,14,Geoinformation und Grundstücksordnung,14.02,Geoinformation,2017,Aufwendungen,0.0,Soll
Sonstige ordentliche Aufwendungen,15,Bauaufsicht und Denkmalschutz,15.01,Bauaufsicht,2015,Aufwendungen,2194.0,Soll
Sonstige ordentliche Aufwendungen,15,Bauaufsicht und Denkmalschutz,15.01,Bauaufsicht,2016,Aufwendungen,4000.0,Soll
Sonstige ordentliche Aufwendungen,15,Bauaufsicht und Denkmalschutz,15.01,Bauaufsicht,2017,Aufwendungen,4000.0,Soll
Sonstige ordentliche Aufwendungen,15,Bauaufsicht und Denkmalschutz,15.01,Bauaufsicht,2018,Aufwendungen,4000.0,Plan
Sonstige ordentliche Aufwendungen,15,Bauaufsicht und Denkmalschutz,15.01,Bauaufsicht,2019,Aufwendungen,4000.0,Plan
Sonstige ordentliche Aufwendungen,15,Bauaufsicht und Denkmalschutz,15.01,Bauaufsicht,2020,Aufwendungen,4000.0,Plan
Sonstige ordentliche Aufwendungen,15,Bauaufsicht und Denkmalschutz,15.02,Denkmalschutz und -pflege,2015,Aufwendungen,336.0,Soll
Sonstige ordentliche Aufwendungen,15,Bauaufsicht und Denkmalschutz,15.02,Denkmalschutz und -pflege,2016,Aufwendungen,1000.0,Soll
Sonstige ordentliche Aufwendungen,15,Bauaufsicht und Denkmalschutz,15.02,Denkmalschutz und -pflege,2017,Aufwendungen,1000.0,Soll
Sonstige ordentliche Aufwendungen,15,Bauaufsicht und Denkmalschutz,15.02,Denkmalschutz und -pflege,2018,Aufwendungen,1000.0,Plan
Sonstige ordentliche Aufwendungen,15,Bauaufsicht und Denkmalschutz,15.02,Denkmalschutz und -pflege,2019,Aufwendungen,1000.0,Plan
Sonstige ordentliche Aufwendungen,15,Bauaufsicht und Denkmalschutz,15.02,Denkmalschutz und -pflege,2020,Aufwendungen,1000.0,Plan
Sonstige ordentliche Aufwendungen,16,Nahverkehr und ÖPNV,16.03,Verkehrsanlagen,2015,Aufwendungen,37744.08,Soll
Sonstige ordentliche Aufwendungen,16,Nahverkehr und ÖPNV,16.03,Verkehrsanlagen,2016,Aufwendungen,38000.0,Soll
Sonstige ordentliche Aufwendungen,16,Nahverkehr und ÖPNV,16.03,Verkehrsanlagen,2017,Aufwendungen,38000.0,Soll
Sonstige ordentliche Aufwendungen,16,Nahverkehr und ÖPNV,16.03,Verkehrsanlagen,2018,Aufwendungen,38000.0,Plan
Sonstige ordentliche Aufwendungen,16,Nahverkehr und ÖPNV,16.03,Verkehrsanlagen,2019,Aufwendungen,38000.0,Plan
Sonstige ordentliche Aufwendungen,16,Nahverkehr und ÖPNV,16.03,Verkehrsanlagen,2020,Aufwendungen,38000.0,Plan
Sonstige ordentliche Aufwendungen,16,Nahverkehr und ÖPNV,16.06,Verkehrseinrichtungen,2015,Aufwendungen,438.0,Soll
Sonstige ordentliche Aufwendungen,16,Nahverkehr und ÖPNV,16.06,Verkehrseinrichtungen,2016,Aufwendungen,3000.0,Soll
Sonstige ordentliche Aufwendungen,16,Nahverkehr und ÖPNV,16.06,Verkehrseinrichtungen,2017,Aufwendungen,3000.0,Soll
Sonstige ordentliche Aufwendungen,16,Nahverkehr und ÖPNV,16.06,Verkehrseinrichtungen,2018,Aufwendungen,3000.0,Plan
Sonstige ordentliche Aufwendungen,16,Nahverkehr und ÖPNV,16.06,Verkehrseinrichtungen,2019,Aufwendungen,3000.0,Plan
Sonstige ordentliche Aufwendungen,16,Nahverkehr und ÖPNV,16.06,Verkehrseinrichtungen,2020,Aufwendungen,3000.0,Plan
Sonstige ordentliche Aufwendungen,16,Nahverkehr und ÖPNV,16.08,Parkierungseinrichtungen,2015,Aufwendungen,,Soll
Sonstige ordentliche Aufwendungen,16,Nahverkehr und ÖPNV,16.08,Parkierungseinrichtungen,2016,Aufwendungen,64000.0,Soll
Sonstige ordentliche Aufwendungen,16,Nahverkehr und ÖPNV,16.08,Parkierungseinrichtungen,2017,Aufwendungen,64000.0,Soll
Sonstige ordentliche Aufwendungen,16,Nahverkehr und ÖPNV,16.08,Parkierungseinrichtungen,2018,Aufwendungen,64000.0,Plan
Sonstige ordentliche Aufwendungen,16,Nahverkehr und ÖPNV,16.08,Parkierungseinrichtungen,2019,Aufwendungen,64000.0,Plan
Sonstige ordentliche Aufwendungen,16,Nahverkehr und ÖPNV,16.08,Parkierungseinrichtungen,2020,Aufwendungen,64000.0,Plan
Sonstige ordentliche Aufwendungen,17,Wohnen,17.01,Wohnen,2015,Aufwendungen,1318422.05,Soll
Sonstige ordentliche Aufwendungen,17,Wohnen,17.01,Wohnen,2016,Aufwendungen,1169000.0,Soll
Sonstige ordentliche Aufwendungen,17,Wohnen,17.01,Wohnen,2017,Aufwendungen,1318000.0,Soll
Sonstige ordentliche Aufwendungen,17,Wohnen,17.01,Wohnen,2018,Aufwendungen,1318000.0,Plan
Sonstige ordentliche Aufwendungen,17,Wohnen,17.01,Wohnen,2019,Aufwendungen,1318000.0,Plan
Sonstige ordentliche Aufwendungen,17,Wohnen,17.01,Wohnen,2020,Aufwendungen,1318000.0,Plan
Sonstige ordentliche Aufwendungen,18,Soziales,18.01,Leistungen des Jugend- und Sozialamtes,2015,Aufwendungen,1051.0,Soll
Sonstige ordentliche Aufwendungen,18,Soziales,18.01,Leistungen des Jugend- und Sozialamtes,2016,Aufwendungen,2000.0,Soll
Sonstige ordentliche Aufwendungen,18,Soziales,18.01,Leistungen des Jugend- und Sozialamtes,2017,Aufwendungen,2000.0,Soll
Sonstige ordentliche Aufwendungen,18,Soziales,18.01,Leistungen des Jugend- und Sozialamtes,2018,Aufwendungen,2000.0,Plan
Sonstige ordentliche Aufwendungen,18,Soziales,18.01,Leistungen des Jugend- und Sozialamtes,2019,Aufwendungen,2000.0,Plan
Sonstige ordentliche Aufwendungen,18,Soziales,18.01,Leistungen des Jugend- und Sozialamtes,2020,Aufwendungen,2000.0,Plan
Sonstige ordentliche Aufwendungen,19,Gesundheit,19.01,Infektiologie,2015,Aufwendungen,50907.04,Soll
Sonstige ordentliche Aufwendungen,19,Gesundheit,19.01,Infektiologie,2016,Aufwendungen,51000.0,Soll
Sonstige ordentliche Aufwendungen,19,Gesundheit,19.01,Infektiologie,2017,Aufwendungen,51000.0,Soll
Sonstige ordentliche Aufwendungen,19,Gesundheit,19.01,Infektiologie,2018,Aufwendungen,51000.0,Plan
Sonstige ordentliche Aufwendungen,19,Gesundheit,19.01,Infektiologie,2019,Aufwendungen,51000.0,Plan
Sonstige ordentliche Aufwendungen,19,Gesundheit,19.01,Infektiologie,2020,Aufwendungen,51000.0,Plan
Sonstige ordentliche Aufwendungen,19,Gesundheit,19.02,Medizinische Dienste und Hygiene,2015,Aufwendungen,124.0,Soll
Sonstige ordentliche Aufwendungen,19,Gesundheit,19.03,Kinder- und Jugendmedizin,2015,Aufwendungen,108.0,Soll
Sonstige ordentliche Aufwendungen,20,Bildung,20.01,Schulbetriebsmanagement/pädag. Aufgaben,2015,Aufwendungen,39508.65,Soll
Sonstige ordentliche Aufwendungen,20,Bildung,20.03,"Trägerübergreifende Kita-Aufgaben, Tagespflege",2015,Aufwendungen,16869.96,Soll
Sonstige ordentliche Aufwendungen,20,Bildung,20.03,"Trägerübergreifende Kita-Aufgaben, Tagespflege",2016,Aufwendungen,20000.0,Soll
Sonstige ordentliche Aufwendungen,20,Bildung,20.03,"Trägerübergreifende Kita-Aufgaben, Tagespflege",2017,Aufwendungen,20000.0,Soll
Sonstige ordentliche Aufwendungen,20,Bildung,20.03,"Trägerübergreifende Kita-Aufgaben, Tagespflege",2018,Aufwendungen,20000.0,Plan
Sonstige ordentliche Aufwendungen,20,Bildung,20.03,"Trägerübergreifende Kita-Aufgaben, Tagespflege",2019,Aufwendungen,20000.0,Plan
Sonstige ordentliche Aufwendungen,20,Bildung,20.03,"Trägerübergreifende Kita-Aufgaben, Tagespflege",2020,Aufwendungen,20000.0,Plan
Sonstige ordentliche Aufwendungen,20,Bildung,20.07,Angebote der Stadtbücherei,2015,Aufwendungen,1688.0,Soll
