ID;Jahr;Haushalt Art;Einzelplan (W);Bezeichnung EP (W);Einzelplan|Bezeichnung (F);Gliederung;Bezeichnung Gliederung;Gliederung|Bezeichnung (F);Gruppierung;Bezeichnung;Gruppierung|Bezeichnung (F);Einnahme|Ausgabe;Betrag;Ansatz|Rechnung
11277;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;4440;Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte;4440 - Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte;Ausgabe;11605,71;Rechnung
11278;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;4590;Beihilfen, Unterstützungen und Ähnl.;4590 - Beihilfen, Unterstützungen und Ähnl.;Ausgabe;3118,61;Rechnung
11279;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;4590;Beihilfen, Unterstützungen und Ähnl. (Versorgungsempfänger);4590 - Beihilfen, Unterstützungen und Ähnl. (Versorgungsempfänger);Ausgabe;6105,24;Rechnung
11280;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;4690;Personalnebenausgaben ZVK-Pauschalsteuer;4690 - Personalnebenausgaben ZVK-Pauschalsteuer;Ausgabe;63,89;Rechnung
11281;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;5161;Unterhalt: Sportanlagen u.Ä. (außerordentl. Sportstätten- unterhalt);5161 - Unterhalt: Sportanlagen u.Ä. (außerordentl. Sportstätten- unterhalt);Ausgabe;18658,08;Rechnung
11282;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;5162;Unterhalt: Badeanlagen u. Ä.;5162 - Unterhalt: Badeanlagen u. Ä.;Ausgabe;29635,81;Rechnung
11283;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;5200;Verwaltungs- und Zweckaus- stattung;5200 - Verwaltungs- und Zweckaus- stattung;Ausgabe;986,93;Rechnung
11284;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;5280;Sonstige Gebrauchsgegenstände;5280 - Sonstige Gebrauchsgegenstände;Ausgabe;173,72;Rechnung
11285;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;5310;Miete für Gebäude und Grundstücke;5310 - Miete für Gebäude und Grundstücke;Ausgabe;6894,25;Rechnung
11286;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;5622;Fortbildung und Umschulung;5622 - Fortbildung und Umschulung;Ausgabe;87,00;Rechnung
11287;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;6312;Feiern, Ehrungen;6312 - Feiern, Ehrungen;Ausgabe;1674,89;Rechnung
11288;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;6316;Veranstaltungen;6316 - Veranstaltungen;Ausgabe;27123,48;Rechnung
11289;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;6370;Sachbedarf für EDV-Anlagen (Betrieb Multifunktionsgeräte);6370 - Sachbedarf für EDV-Anlagen (Betrieb Multifunktionsgeräte);Ausgabe;0,00;Rechnung
11290;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;6412;Umsatzsteuer als Vorsteuer VmH;6412 - Umsatzsteuer als Vorsteuer VmH;Ausgabe;176,53;Rechnung
11291;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;6412;Umsatzsteuer als Vorsteuer;6412 - Umsatzsteuer als Vorsteuer;Ausgabe;7455,71;Rechnung
11292;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;6413;Umsatzsteuer (Zahllast an das Finanzamt);6413 - Umsatzsteuer (Zahllast an das Finanzamt);Ausgabe;23967,85;Rechnung
11293;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;6500;Allgemeiner Bürobedarf;6500 - Allgemeiner Bürobedarf;Ausgabe;777,17;Rechnung
11294;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;6510;Bücher und Zeitschriften;6510 - Bücher und Zeitschriften;Ausgabe;133,80;Rechnung
11295;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;6525;Postgebühren;6525 - Postgebühren;Ausgabe;1047,44;Rechnung
11296;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;6541;Reise- und Fahrtkosten;6541 - Reise- und Fahrtkosten;Ausgabe;1058,30;Rechnung
11297;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;6550;Sachverständigenkosten, Gerichtskosten u.Ä.;6550 - Sachverständigenkosten, Gerichtskosten u.Ä.;Ausgabe;0,00;Rechnung
11298;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;6610;Mitgliedsbeiträge an Verbände, Vereine und dgl.;6610 - Mitgliedsbeiträge an Verbände, Vereine und dgl.;Ausgabe;280,00;Rechnung
11299;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;6798;Innere Verrechnung Bücher und Zeitschriften;6798 - Innere Verrechnung Bücher und Zeitschriften;Ausgabe;442,20;Rechnung
11300;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;6798;Innere Verrechnung innerstädt. Leistungen;6798 - Innere Verrechnung innerstädt. Leistungen;Ausgabe;405945,84;Rechnung
11301;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;6799;Innere Verrechnung ITK-Leistungen (Miete Kopierer|Multifunktionsgeräte);6799 - Innere Verrechnung ITK-Leistungen (Miete Kopierer|Multifunktionsgeräte);Ausgabe;822,46;Rechnung
11302;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;6799;Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management);6799 - Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management);Ausgabe;1630,71;Rechnung
11303;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;6799;Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb);6799 - Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb);Ausgabe;1533,15;Rechnung
11304;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;6799;Innere Verrechnung ITK-Leistungen KommunalBIT (Fachanwendungen);6799 - Innere Verrechnung ITK-Leistungen KommunalBIT (Fachanwendungen);Ausgabe;5405,31;Rechnung
11305;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;6799;Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme);6799 - Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme);Ausgabe;4769,74;Rechnung
11306;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;7093;Zuschüsse für lfd. Zwecke an Sportverbände und -vereine (Vereinspauschale);7093 - Zuschüsse für lfd. Zwecke an Sportverbände und -vereine (Vereinspauschale);Ausgabe;118420,30;Rechnung
11307;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;7093;Zuschüsse für lfd. Zwecke an Sportverbände und -vereine sowie deren Einricht.;7093 - Zuschüsse für lfd. Zwecke an Sportverbände und -vereine sowie deren Einricht.;Ausgabe;286651,83;Rechnung
11308;2018;Vermögen;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;9350;Neuanschaffung von bewegl. Sachen des Anlagevermögens;9350 - Neuanschaffung von bewegl. Sachen des Anlagevermögens;Ausgabe;3639,08;Rechnung
11309;2018;Vermögen;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;9351;Ersatzbeschaffung f. bewegl. Sachen des Anlagevermögens;9351 - Ersatzbeschaffung f. bewegl. Sachen des Anlagevermögens;Ausgabe;8596,27;Rechnung
11310;2018;Vermögen;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;9880;Zuschüsse an Sportvereine -Pauschalansatz-;9880 - Zuschüsse an Sportvereine -Pauschalansatz-;Ausgabe;49910,90;Rechnung
11311;2018;Vermögen;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;9881;SOLI Halle Vach;9881 - SOLI Halle Vach;Ausgabe;205000,00;Rechnung
11312;2018;Vermögen;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5500;Allgem. Betreuung und Förderung der Leibesübungen;5500 - Allgem. Betreuung und Förderung der Leibesübungen;9885;Investitionszuschuss an SpVgg Greuther Fürth;9885 - Investitionszuschuss an SpVgg Greuther Fürth;Ausgabe;400000,00;Rechnung
11313;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;1102;Benutzungsgebühren und ähnliche Entgelte (Startgelder);1102 - Benutzungsgebühren und ähnliche Entgelte (Startgelder);Einnahme;103905,90;Rechnung
11314;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;1555;Umsatzsteuer aus Beiträgen und Ähnl.;1555 - Umsatzsteuer aus Beiträgen und Ähnl.;Einnahme;21309,17;Rechnung
11315;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;1558;Umsatzsteuerrückvergütung vom Finanzamt;1558 - Umsatzsteuerrückvergütung vom Finanzamt;Einnahme;17473,31;Rechnung
11316;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;1593;Erlöse aus Inseraten|Anzeigen| Werbung;1593 - Erlöse aus Inseraten|Anzeigen| Werbung;Einnahme;20773,88;Rechnung
11317;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;1782;Sponsoring;1782 - Sponsoring;Einnahme;91305,88;Rechnung
11318;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;1783;Spenden;1783 - Spenden;Einnahme;3700,00;Rechnung
11319;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;4140;Entgelte für tariflich Beschäftigte;4140 - Entgelte für tariflich Beschäftigte;Ausgabe;48802,66;Rechnung
11320;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;4340;Beiträge zu Versorgungskassen Tariflich Beschäftigte;4340 - Beiträge zu Versorgungskassen Tariflich Beschäftigte;Ausgabe;3774,05;Rechnung
11321;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;4440;Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte;4440 - Beiträge zur gesetzlichen Sozialversicherung Tariflich Beschäftigte;Ausgabe;9868,14;Rechnung
11322;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;4690;Personalnebenausgaben ZVK-Pauschalsteuer;4690 - Personalnebenausgaben ZVK-Pauschalsteuer;Ausgabe;243,72;Rechnung
11323;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;6316;Veranstaltungen;6316 - Veranstaltungen;Ausgabe;295415,32;Rechnung
11324;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;6370;Sachbedarf für EDV-Anlagen (Betrieb Multifunktionsgeräte);6370 - Sachbedarf für EDV-Anlagen (Betrieb Multifunktionsgeräte);Ausgabe;0,00;Rechnung
11325;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;6412;Umsatzsteuer als Vorsteuer;6412 - Umsatzsteuer als Vorsteuer;Ausgabe;41194,65;Rechnung
11326;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;6413;Umsatzsteuer (Zahllast an das Finanzamt);6413 - Umsatzsteuer (Zahllast an das Finanzamt);Ausgabe;13206,27;Rechnung
11327;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;6420;Gewerbesteuer, Körperschafts- steuer, Solidaritätszuschlag, Kapitalertragssteuer und dgl.;6420 - Gewerbesteuer, Körperschafts- steuer, Solidaritätszuschlag, Kapitalertragssteuer und dgl.;Ausgabe;22924,67;Rechnung
11328;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;6525;Postgebühren;6525 - Postgebühren;Ausgabe;1214,10;Rechnung
11329;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;6791;Innere Verrechnung Internetaufwendungen;6791 - Innere Verrechnung Internetaufwendungen;Ausgabe;82,25;Rechnung
11330;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;6798;Innere Verrechnung innerstädt. Leistungen;6798 - Innere Verrechnung innerstädt. Leistungen;Ausgabe;8987,91;Rechnung
11331;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;6799;Innere Verrechnung ITK-Leistungen (Miete Kopierer|Multifunktionsgeräte);6799 - Innere Verrechnung ITK-Leistungen (Miete Kopierer|Multifunktionsgeräte);Ausgabe;146,29;Rechnung
11332;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;6799;Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb);6799 - Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb);Ausgabe;306,63;Rechnung
11333;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;6799;Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management);6799 - Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management);Ausgabe;326,14;Rechnung
11334;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;6799;Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme);6799 - Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme);Ausgabe;918,35;Rechnung
11335;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5501;Metropolmarathon;5501 - Metropolmarathon;8970;Budgetfehlbetrag Vorjahr;8970 - Budgetfehlbetrag Vorjahr;Ausgabe;74181,51;Rechnung
11336;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5600;Sportplätze und Übungsstätten;5600 - Sportplätze und Übungsstätten;1450;Pachten;1450 - Pachten;Einnahme;423500,00;Rechnung
11337;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5600;Sportplätze und Übungsstätten;5600 - Sportplätze und Übungsstätten;1558;Umsatzsteuerrückvergütung vom Finanzamt VmH;1558 - Umsatzsteuerrückvergütung vom Finanzamt VmH;Einnahme;130899,37;Rechnung
11338;2018;Vermögen;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5600;Sportplätze und Übungsstätten;5600 - Sportplätze und Übungsstätten;3611;Zuweisung Jahnturnhalle;3611 - Zuweisung Jahnturnhalle;Einnahme;300000,00;Rechnung
11339;2018;Vermögen;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5600;Sportplätze und Übungsstätten;5600 - Sportplätze und Übungsstätten;3612;Zuschuss für Soldnerhalle;3612 - Zuschuss für Soldnerhalle;Einnahme;-26300,00;Rechnung
11340;2018;Vermögen;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5600;Sportplätze und Übungsstätten;5600 - Sportplätze und Übungsstätten;3680;Spende Waldmannsweiher| Südstadtpark;3680 - Spende Waldmannsweiher| Südstadtpark;Einnahme;10000,00;Rechnung
11341;2018;Vermögen;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5600;Sportplätze und Übungsstätten;5600 - Sportplätze und Übungsstätten;3680;Zuschuss für Hans-Lohnert Laufbahn;3680 - Zuschuss für Hans-Lohnert Laufbahn;Einnahme;100000,00;Rechnung
11342;2018;Vermögen;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5600;Sportplätze und Übungsstätten;5600 - Sportplätze und Übungsstätten;3680;Zuschuss für Sportplatz am Schießanger (Kunstrasenfeld);3680 - Zuschuss für Sportplatz am Schießanger (Kunstrasenfeld);Einnahme;300000,00;Rechnung
11343;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5600;Sportplätze und Übungsstätten;5600 - Sportplätze und Übungsstätten;5161;Unterhalt: Sportanlagen u.Ä. (Beachvolleyballfeld);5161 - Unterhalt: Sportanlagen u.Ä. (Beachvolleyballfeld);Ausgabe;6000,00;Rechnung
11344;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5600;Sportplätze und Übungsstätten;5600 - Sportplätze und Übungsstätten;5163;Unterhalt: Spiel-, Bolzplätze (Ballfangzäune);5163 - Unterhalt: Spiel-, Bolzplätze (Ballfangzäune);Ausgabe;0,00;Rechnung
11345;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5600;Sportplätze und Übungsstätten;5600 - Sportplätze und Übungsstätten;5163;Unterhalt: Spiel-, Bolzplätze;5163 - Unterhalt: Spiel-, Bolzplätze;Ausgabe;11958,79;Rechnung
11346;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5600;Sportplätze und Übungsstätten;5600 - Sportplätze und Übungsstätten;5310;Miete für Gebäude und Grundstücke;5310 - Miete für Gebäude und Grundstücke;Ausgabe;8950,00;Rechnung
11347;2018;Verwaltung;5;Gesundheit, Sport, Erholung;5 - Gesundheit, Sport, Erholung;5600;Sportplätze und Übungsstätten;5600 - Sportplätze und Übungsstätten;5350;Pachten;5350 - Pachten;Ausgabe;750,00;Rechnung
