ID ,Haushaltsjahr ,Haushaltsart ,Einzelplan ,Bezeichnung EP ,Gliederung ,Bezeichnung Gliederung ,Bezeichnung HSt ,Einnahme/Ausgabe ,Betrag ,Plan/Ergebnis
4421 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6900 ,Wasserläufe und Wasserbau ,"Zuführungen zur Versorgungs- rücklage ""Ruhegehaltsempf.""" ,Ausgabe ,100 ,Plan
4422 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6900 ,Wasserläufe und Wasserbau ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte""" ,Ausgabe ,13400 ,Plan
4423 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6900 ,Wasserläufe und Wasserbau ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte""" ,Ausgabe ,34700 ,Plan
4424 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6900 ,Wasserläufe und Wasserbau ,Personalnebenausgaben ZVK-Pauschalsteuer ,Ausgabe ,1000 ,Plan
4425 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6900 ,Wasserläufe und Wasserbau ,Unterhalt: Gewässer u.Ä. ,Ausgabe ,22500 ,Plan
4426 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6900 ,Wasserläufe und Wasserbau ,Sonstige Gebrauchsgegenstände ,Ausgabe ,4000 ,Plan
4427 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6900 ,Wasserläufe und Wasserbau ,Sonstige besondere Aufwendungen für Bedienstete ,Ausgabe ,100 ,Plan
4428 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6900 ,Wasserläufe und Wasserbau ,Innere Verrechnung Verwaltungskostenbeiträge ,Ausgabe ,36200 ,Plan
4429 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6900 ,Wasserläufe und Wasserbau ,Innere Verrechnung Vergaben ,Ausgabe ,100 ,Plan
4430 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6900 ,Wasserläufe und Wasserbau ,Innere Verrechnung innerstädt. Leistungen ,Ausgabe ,1300 ,Plan
4431 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6900 ,Wasserläufe und Wasserbau ,Innere Verrechnung ITK-Leistungen KommunalBIT (Fachanwendungen) ,Ausgabe ,400 ,Plan
4432 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6900 ,Wasserläufe und Wasserbau ,Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme) ,Ausgabe ,1300 ,Plan
4433 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6900 ,Wasserläufe und Wasserbau ,Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management) ,Ausgabe ,700 ,Plan
4434 ,2019 ,Verwaltung ,6 ,Bau- und Wohnungswesen  Verkehr ,6900 ,Wasserläufe und Wasserbau ,Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb) ,Ausgabe ,400 ,Plan
4435 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7000 ,Stadtentwässerung Fürth ,Gewinnablieferungen von eigenen wirtschaftl. Unterneh. (Gewinne aus Vorjahren - StEF) ,Einnahme ,57400 ,Plan
4436 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Abfallbeseitigungsgebühren (Recyclinghof Gewerbeanlief. bargeldlos) ,Einnahme ,3000 ,Plan
4437 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Abfallbeseitigungsgebühren (Recyclinghof Barzahler) ,Einnahme ,26000 ,Plan
4438 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Abfallbeseitigungsgebühren (Kompostplatz Gewerbeanlieferungen) ,Einnahme ,10000 ,Plan
4439 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Abfallbeseitigungsgebühren (Kompostplatz Barzahler) ,Einnahme ,7000 ,Plan
4440 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Müllabfuhrgebühr  Abfallsäcke (Müllabfuhrgebühren) ,Einnahme ,8568700 ,Plan
4441 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Müllabfuhrgebühr  Abfallsäcke (Verkauf von Müllsäcken) ,Einnahme ,5500 ,Plan
4442 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Sonstige Abfallbeseitigungs- gebühren (Sonderleerung) ,Einnahme ,300000 ,Plan
4443 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Sonstige Abfallbeseitigungs- gebühren (Sperrmüll) ,Einnahme ,35000 ,Plan
4444 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Verkauf von sonstigen eigenen Erzeugnissen (Kompostverkauf Gewerbe bargeldlos) ,Einnahme ,10000 ,Plan
4445 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Verkauf von sonstigen eigenen Erzeugnissen (Kompostverkauf Barzahler) ,Einnahme ,16000 ,Plan
4446 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Verkauf von Altmaterial (sonstige Wertstoffe) ,Einnahme ,2000 ,Plan
4447 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Verkauf von Altmaterial (Altpapier gewerblich) ,Einnahme ,50000 ,Plan
4448 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Verkauf von Altmaterial (Altpapier Kommunal) ,Einnahme ,455000 ,Plan
4449 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Verkauf von Altmaterial (Altmetall) ,Einnahme ,250000 ,Plan
4450 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Verkauf von Altmaterial (Altkleidersammlung) ,Einnahme ,180000 ,Plan
4451 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Einnahmen aus Verkauf (Gartenabfallsäcke) ,Einnahme ,15000 ,Plan
4452 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Erlöse aus Inseraten/Anzeigen/ Werbung ,Einnahme ,10000 ,Plan
4453 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Vermischte Einnahmen ,Einnahme ,10000 ,Plan
4454 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Erstattungen durch private Unternehmen ,Einnahme ,399000 ,Plan
4455 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Innere Verrechnung innerstädt. Leistungen ,Einnahme ,146600 ,Plan
4456 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Beamtenbezüge ,Ausgabe ,44600 ,Plan
4457 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,"Zuführungen zur Versorgungsrücklage ""Beamte""" ,Ausgabe ,300 ,Plan
4458 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Entgelte für tariflich Beschäftigte ,Ausgabe ,3437900 ,Plan
4459 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,"Versorgungsbezüge ""Beamte""" ,Ausgabe ,23600 ,Plan
4460 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,"Zuführungen zur Versorgungs- rücklage ""Ruhegehaltsempf.""" ,Ausgabe ,700 ,Plan
4461 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte""" ,Ausgabe ,266500 ,Plan
4462 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte""" ,Ausgabe ,684100 ,Plan
4463 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Personalnebenausgaben ZVK-Pauschalsteuer ,Ausgabe ,18600 ,Plan
4464 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Personalnebenausgaben Sachzuwendungen/ Leistungsanreize ,Ausgabe ,450 ,Plan
4465 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Unterhalt Abfallbeseitigungs- anlagen (Recyclinghof) ,Ausgabe ,45000 ,Plan
4466 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Unterhalt Abfallbeseitigungs- anlagen (Kompostplatz) ,Ausgabe ,70000 ,Plan
4467 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Unterhalt Abfallbeseitigungs- anlagen (Bauhof) ,Ausgabe ,35000 ,Plan
4468 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Verwaltungs- und Zweckausstattung ,Ausgabe ,3700 ,Plan
4469 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Sonstige Gebrauchsgegenstände ,Ausgabe ,169000 ,Plan
4470 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Pachten ,Ausgabe ,5000 ,Plan
4471 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Haltung von Fahrzeugen ,Ausgabe ,300000 ,Plan
4472 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Betriebs- und Schmierstoffe (Kfz) ,Ausgabe ,200000 ,Plan
4473 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Kfz-Steuer ,Ausgabe ,15000 ,Plan
4474 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Kfz-Versicherungen ,Ausgabe ,32000 ,Plan
4475 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Dienst- und Schutzkleidung  pers. Ausrüstungsgegenstände ,Ausgabe ,30000 ,Plan
4476 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Fortbildung und Umschulung ,Ausgabe ,17000 ,Plan
4477 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Allg. medizinischer Sachbedarf ,Ausgabe ,1000 ,Plan
4478 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Öffentlichkeitsarbeit ,Ausgabe ,70000 ,Plan
4479 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,EDV-Kosten ,Ausgabe ,3000 ,Plan
4480 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Vorräte  Verbrauchsmaterial ,Ausgabe ,500 ,Plan
4481 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Sonstiger verschiedener Betriebsaufwand ,Ausgabe ,315000 ,Plan
4482 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Müllabfuhr ,Ausgabe ,2814000 ,Plan
4483 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Müllabfuhr durch Privatunternehmen ,Ausgabe ,1031500 ,Plan
4484 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Sondermüllsammlung ,Ausgabe ,70000 ,Plan
4485 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Sachbedarf für EDV-Anlagen ,Ausgabe ,1000 ,Plan
4486 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Sachbedarf für EDV-Anlagen (Betrieb Multifunktionsgeräte) ,Ausgabe ,1000 ,Plan
4487 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Umsatzsteuer (Zahllast an das Finanzamt) ,Ausgabe ,150000 ,Plan
4488 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Versicherungen ,Ausgabe ,1000 ,Plan
4489 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Selbstregulierte Schadensfälle ,Ausgabe ,10000 ,Plan
4490 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Allgemeiner Bürobedarf ,Ausgabe ,3300 ,Plan
4491 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Bücher und Zeitschriften ,Ausgabe ,1000 ,Plan
4492 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Postgebühren ,Ausgabe ,700 ,Plan
4493 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Öffentliche Bekanntmachungen  Amtsblatt ,Ausgabe ,1000 ,Plan
4494 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Reise- und Fahrtkosten ,Ausgabe ,1500 ,Plan
4495 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Sachverständigenkosten  Gerichtskosten u.Ä. ,Ausgabe ,20000 ,Plan
4496 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Transportkosten ,Ausgabe ,230000 ,Plan
4497 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Sonstige Geschäftsausgaben ,Ausgabe ,10000 ,Plan
4498 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Mitgliedsbeiträge an Verbände  Vereine und dgl. ,Ausgabe ,6000 ,Plan
4499 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Innere Verrechnung Gebäudebewirtschaftungskosten ,Ausgabe ,283000 ,Plan
4500 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Innere Verrechnung Rundfunkbeitrag Kfz ,Ausgabe ,700 ,Plan
4501 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Innere Verrechnung: Versicherungen u. Beiträge ,Ausgabe ,13400 ,Plan
4502 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Innere Verrechnung Versicherungsbeiträge ,Ausgabe ,6500 ,Plan
4503 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Innere Verrechnung Verwaltungskostenbeiträge ,Ausgabe ,602100 ,Plan
4504 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Innere Verrechnung Verwaltungskostenbeiträge Grundabgabenbescheid ,Ausgabe ,5600 ,Plan
4505 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Innere Verrechnung Sonstige Verwaltungsleistungen (Verr.m. 1400./8800.1698.1450) ,Ausgabe ,2200 ,Plan
4506 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Innere Verrechnung innerstädt. Leistungen ,Ausgabe ,350000 ,Plan
4507 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Innere Verrechnung ITK-Leistungen KommunalBIT (Fachanwendungen) ,Ausgabe ,29200 ,Plan
4508 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Innere Verrechnung ITK-Leistungen KommunalBIT (Arbeitsplatzsysteme) ,Ausgabe ,21700 ,Plan
4509 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Innere Verrechnung ITK-Leistungen KommunalBIT (TK-Management) ,Ausgabe ,11200 ,Plan
4510 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Innere Verrechnung ITK-Leistungen KommunalBIT (Netzbetrieb) ,Ausgabe ,6300 ,Plan
4511 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Innere Verrechnung ITK-Leistungen (Miete Kopierer/Multifunktionsgeräte) ,Ausgabe ,1000 ,Plan
4512 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Innere Verrechnung ITK-Leistungen KommunalBIT (sonstige Geräte) ,Ausgabe ,1200 ,Plan
4513 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Abschreibungen ,Ausgabe ,435000 ,Plan
4514 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Verzinsung des Anlagekapitals ,Ausgabe ,184000 ,Plan
4515 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Zuschüsse für lfd. Zwecke an private Unternehmen ,Ausgabe ,400000 ,Plan
4516 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7200 ,Müllabfuhr ,Zuschüsse für lfd. Zwecke an die übrigen Bereiche ,Ausgabe ,7400 ,Plan
4517 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7207 ,Deponienachsorge ,Pachten ,Einnahme ,100 ,Plan
4518 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7207 ,Deponienachsorge ,Zuführung v. Vermögenshaushalt aus Sonderrücklagen f. Rekult. u. Nachsorge Abfallbes.Anlagen ,Einnahme ,164900 ,Plan
4519 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7207 ,Deponienachsorge ,Beamtenbezüge ,Ausgabe ,1500 ,Plan
4520 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7207 ,Deponienachsorge ,Entgelte für tariflich Beschäftigte ,Ausgabe ,28800 ,Plan
4521 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7207 ,Deponienachsorge ,"Versorgungsbezüge ""Beamte""" ,Ausgabe ,800 ,Plan
4522 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7207 ,Deponienachsorge ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte""" ,Ausgabe ,2200 ,Plan
4523 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7207 ,Deponienachsorge ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte""" ,Ausgabe ,5400 ,Plan
4524 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7207 ,Deponienachsorge ,Personalnebenausgaben ZVK-Pauschalsteuer ,Ausgabe ,200 ,Plan
4525 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7207 ,Deponienachsorge ,Unterhalt Abfalldeponien ,Ausgabe ,80000 ,Plan
4526 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7207 ,Deponienachsorge ,Fortbildung und Umschulung ,Ausgabe ,100 ,Plan
4527 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7207 ,Deponienachsorge ,Versicherungen ,Ausgabe ,200 ,Plan
4528 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7207 ,Deponienachsorge ,Innere Verrechnung: Versicherungen u. Beiträge ,Ausgabe ,200 ,Plan
4529 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7207 ,Deponienachsorge ,Innere Verrechnung Versicherungsbeiträge ,Ausgabe ,100 ,Plan
4530 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7207 ,Deponienachsorge ,Innere Verrechnung Verwaltungskostenbeiträge ,Ausgabe ,11000 ,Plan
4531 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7207 ,Deponienachsorge ,Innere Verrechnung innerstädt. Leistungen ,Ausgabe ,2000 ,Plan
4532 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7207 ,Deponienachsorge ,Verzinsung des Anlagekapitals ,Ausgabe ,32500 ,Plan
4533 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7208 ,Deponie Burgfarrnbach ,Abfallbeseitigungsgebühren ,Einnahme ,200000 ,Plan
4534 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7208 ,Deponie Burgfarrnbach ,Müllplatzbenutzungsgebühren (Deponie Kleinanlieferungen) ,Einnahme ,10000 ,Plan
4535 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7208 ,Deponie Burgfarrnbach ,Innere Verrechnung innerstädt. Leistungen ,Einnahme ,15000 ,Plan
4536 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7208 ,Deponie Burgfarrnbach ,Beamtenbezüge ,Ausgabe ,1500 ,Plan
4537 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7208 ,Deponie Burgfarrnbach ,Entgelte für tariflich Beschäftigte ,Ausgabe ,138100 ,Plan
4538 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7208 ,Deponie Burgfarrnbach ,"Versorgungsbezüge ""Beamte""" ,Ausgabe ,800 ,Plan
4539 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7208 ,Deponie Burgfarrnbach ,"Beiträge zu Versorgungskassen ""Tariflich Beschäftigte""" ,Ausgabe ,10700 ,Plan
4540 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7208 ,Deponie Burgfarrnbach ,"Beiträge zur gesetzlichen Sozialversicherung ""Tariflich Beschäftigte""" ,Ausgabe ,27200 ,Plan
4541 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7208 ,Deponie Burgfarrnbach ,Personalnebenausgaben ZVK-Pauschalsteuer ,Ausgabe ,900 ,Plan
4542 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7208 ,Deponie Burgfarrnbach ,Unterhalt von Straßen  Wegen u.Ä. ,Ausgabe ,800 ,Plan
4543 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7208 ,Deponie Burgfarrnbach ,Unterhalt Abfalldeponien ,Ausgabe ,12500 ,Plan
4544 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7208 ,Deponie Burgfarrnbach ,Verwaltungs- und Zweckausstattung ,Ausgabe ,400 ,Plan
4545 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7208 ,Deponie Burgfarrnbach ,Arbeitsgeräte und -maschinen Instandhaltung ,Ausgabe ,1500 ,Plan
4546 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7208 ,Deponie Burgfarrnbach ,Sonstige Gebrauchsgegenstände ,Ausgabe ,1000 ,Plan
4547 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7208 ,Deponie Burgfarrnbach ,Pachten ,Ausgabe ,700 ,Plan
4548 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7208 ,Deponie Burgfarrnbach ,Haltung von Fahrzeugen ,Ausgabe ,20000 ,Plan
4549 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7208 ,Deponie Burgfarrnbach ,Betriebs- und Schmierstoffe (Kfz) ,Ausgabe ,20000 ,Plan
4550 ,2019 ,Verwaltung ,7 ,Öffentliche Einrichtungen  Wirtschaftsförderung ,7208 ,Deponie Burgfarrnbach ,Kfz-Versicherungen ,Ausgabe ,2500 ,Plan
