ID,Produktbereich 1,Produkt 1,Bezeichnung 1,Jahr,Betrag,Richtung,HH-Art
5891,"Verkehrsflächen und -anlagen, ÖPNV",Straßen,Transferaufwendungen,2021,17586,Aufwand,Plan
5892,"Verkehrsflächen und -anlagen, ÖPNV",Straßen,Sonstige ordentliche Aufwendungen,2021,2132958,Aufwand,Plan
5893,"Verkehrsflächen und -anlagen, ÖPNV",Straßenreinigung und Winterdienst,Öffentlich-rechtliche Leistungsentgelte,2021,26837857,Ertrag,Plan
5894,"Verkehrsflächen und -anlagen, ÖPNV",Straßenreinigung und Winterdienst,Personalaufwendungen,2021,989100,Aufwand,Plan
5895,"Verkehrsflächen und -anlagen, ÖPNV",Straßenreinigung und Winterdienst,Versorgungsaufwendungen,2021,55200,Aufwand,Plan
5896,"Verkehrsflächen und -anlagen, ÖPNV",Straßenreinigung und Winterdienst,Aufwendungen für Sach- und Dienstleistungen,2021,36681021,Aufwand,Plan
5897,"Verkehrsflächen und -anlagen, ÖPNV",Straßenreinigung und Winterdienst,Bilanzielle Abschreibungen,2021,8524,Aufwand,Plan
5898,"Verkehrsflächen und -anlagen, ÖPNV",Straßenreinigung und Winterdienst,Sonstige ordentliche Aufwendungen,2021,124544,Aufwand,Plan
5899,"Verkehrsflächen und -anlagen, ÖPNV",Straßenreinigung und Winterdienst,Aufwendungen aus internen Leistungsbeziehungen,2021,310745,Aufwand,Plan
5900,"Verkehrsflächen und -anlagen, ÖPNV",Parkraumbewirtschaftung,Zuwendungen und allgemeine Umlagen,2021,237433,Ertrag,Plan
5901,"Verkehrsflächen und -anlagen, ÖPNV",Parkraumbewirtschaftung,Öffentlich-rechtliche Leistungsentgelte,2021,12421240,Ertrag,Plan
5902,"Verkehrsflächen und -anlagen, ÖPNV",Parkraumbewirtschaftung,Privatrechtliche Leistungsentgelte,2021,1660000,Ertrag,Plan
5903,"Verkehrsflächen und -anlagen, ÖPNV",Parkraumbewirtschaftung,Sonstige ordentliche Erträge,2021,274367,Ertrag,Plan
5904,"Verkehrsflächen und -anlagen, ÖPNV",Parkraumbewirtschaftung,Personalaufwendungen,2021,343759,Aufwand,Plan
5905,"Verkehrsflächen und -anlagen, ÖPNV",Parkraumbewirtschaftung,Versorgungsaufwendungen,2021,26500,Aufwand,Plan
5906,"Verkehrsflächen und -anlagen, ÖPNV",Parkraumbewirtschaftung,Aufwendungen für Sach- und Dienstleistungen,2021,815215,Aufwand,Plan
5907,"Verkehrsflächen und -anlagen, ÖPNV",Parkraumbewirtschaftung,Bilanzielle Abschreibungen,2021,146929,Aufwand,Plan
5908,"Verkehrsflächen und -anlagen, ÖPNV",Parkraumbewirtschaftung,Transferaufwendungen,2021,32276,Aufwand,Plan
5909,"Verkehrsflächen und -anlagen, ÖPNV",Parkraumbewirtschaftung,Sonstige ordentliche Aufwendungen,2021,108588,Aufwand,Plan
5910,"Verkehrsflächen und -anlagen, ÖPNV",BgA Tiefgaragen und Parkplätze,Privatrechtliche Leistungsentgelte,2021,1047900,Ertrag,Plan
5911,"Verkehrsflächen und -anlagen, ÖPNV",BgA Tiefgaragen und Parkplätze,Personalaufwendungen,2021,167700,Aufwand,Plan
5912,"Verkehrsflächen und -anlagen, ÖPNV",BgA Tiefgaragen und Parkplätze,Versorgungsaufwendungen,2021,12000,Aufwand,Plan
5913,"Verkehrsflächen und -anlagen, ÖPNV",BgA Tiefgaragen und Parkplätze,Aufwendungen für Sach- und Dienstleistungen,2021,43500,Aufwand,Plan
5914,"Verkehrsflächen und -anlagen, ÖPNV",BgA Tiefgaragen und Parkplätze,Sonstige ordentliche Aufwendungen,2021,394689,Aufwand,Plan
5915,"Verkehrsflächen und -anlagen, ÖPNV",BgA Tiefgaragen und Parkplätze,Aufwendungen aus internen Leistungsbeziehungen,2021,20373,Aufwand,Plan
5916,"Verkehrsflächen und -anlagen, ÖPNV",Bus- und Bahnanlagen (ohne BgA Bahnanl.),Zuwendungen und allgemeine Umlagen,2021,2301226,Ertrag,Plan
5917,"Verkehrsflächen und -anlagen, ÖPNV",Bus- und Bahnanlagen (ohne BgA Bahnanl.),Kostenerstattungen und Kostenumlagen,2021,15000,Ertrag,Plan
5918,"Verkehrsflächen und -anlagen, ÖPNV",Bus- und Bahnanlagen (ohne BgA Bahnanl.),Aufwendungen für Sach- und Dienstleistungen,2021,3340850,Aufwand,Plan
5919,"Verkehrsflächen und -anlagen, ÖPNV",Bus- und Bahnanlagen (ohne BgA Bahnanl.),Bilanzielle Abschreibungen,2021,116831,Aufwand,Plan
5920,"Verkehrsflächen und -anlagen, ÖPNV",Bus- und Bahnanlagen (ohne BgA Bahnanl.),Transferaufwendungen,2021,371941,Aufwand,Plan
5921,"Verkehrsflächen und -anlagen, ÖPNV",BgA Bahnanlagen,Zuwendungen und allgemeine Umlagen,2021,21064488,Ertrag,Plan
5922,"Verkehrsflächen und -anlagen, ÖPNV",BgA Bahnanlagen,Privatrechtliche Leistungsentgelte,2021,2626000,Ertrag,Plan
5923,"Verkehrsflächen und -anlagen, ÖPNV",BgA Bahnanlagen,Sonstige ordentliche Erträge,2021,18701188,Ertrag,Plan
5924,"Verkehrsflächen und -anlagen, ÖPNV",BgA Bahnanlagen,Aktivierte Eigenleistungen,2021,15191,Ertrag,Plan
5925,"Verkehrsflächen und -anlagen, ÖPNV",BgA Bahnanlagen,Personalaufwendungen,2021,2633067,Aufwand,Plan
5926,"Verkehrsflächen und -anlagen, ÖPNV",BgA Bahnanlagen,Versorgungsaufwendungen,2021,175900,Aufwand,Plan
5927,"Verkehrsflächen und -anlagen, ÖPNV",BgA Bahnanlagen,Aufwendungen für Sach- und Dienstleistungen,2021,1284572,Aufwand,Plan
5928,"Verkehrsflächen und -anlagen, ÖPNV",BgA Bahnanlagen,Bilanzielle Abschreibungen,2021,32779091,Aufwand,Plan
5929,"Verkehrsflächen und -anlagen, ÖPNV",BgA Bahnanlagen,Transferaufwendungen,2021,2494000,Aufwand,Plan
5930,"Verkehrsflächen und -anlagen, ÖPNV",BgA Bahnanlagen,Sonstige ordentliche Aufwendungen,2021,114151,Aufwand,Plan
5931,"Verkehrsflächen und -anlagen, ÖPNV",BgA Bahnanlagen,Finanzerträge,2021,4387127,Ertrag,Plan
5932,"Verkehrsflächen und -anlagen, ÖPNV",BgA Bahnanlagen,Aufwendungen aus internen Leistungsbeziehungen,2021,2926086,Aufwand,Plan
5933,"Verkehrsflächen und -anlagen, ÖPNV",Nahverkehrsplan,Zuwendungen und allgemeine Umlagen,2021,140000,Ertrag,Plan
5934,"Verkehrsflächen und -anlagen, ÖPNV",Nahverkehrsplan,Personalaufwendungen,2021,425175,Aufwand,Plan
5935,"Verkehrsflächen und -anlagen, ÖPNV",Nahverkehrsplan,Versorgungsaufwendungen,2021,104600,Aufwand,Plan
5936,"Verkehrsflächen und -anlagen, ÖPNV",Nahverkehrsplan,Aufwendungen für Sach- und Dienstleistungen,2021,100000,Aufwand,Plan
5937,"Verkehrsflächen und -anlagen, ÖPNV",ÖPNV / VRR,Zuwendungen und allgemeine Umlagen,2021,45000,Ertrag,Plan
5938,"Verkehrsflächen und -anlagen, ÖPNV",ÖPNV / VRR,Kostenerstattungen und Kostenumlagen,2021,15530505,Ertrag,Plan
5939,"Verkehrsflächen und -anlagen, ÖPNV",ÖPNV / VRR,Transferaufwendungen,2021,6524505,Aufwand,Plan
5940,Natur- und Landschaftspflege,Unterhaltung des öffentlichen Grüns,Zuwendungen und allgemeine Umlagen,2021,119784,Ertrag,Plan
5941,Natur- und Landschaftspflege,Unterhaltung des öffentlichen Grüns,Öffentlich-rechtliche Leistungsentgelte,2021,202229,Ertrag,Plan
5942,Natur- und Landschaftspflege,Unterhaltung des öffentlichen Grüns,Privatrechtliche Leistungsentgelte,2021,2110894,Ertrag,Plan
5943,Natur- und Landschaftspflege,Unterhaltung des öffentlichen Grüns,Sonstige ordentliche Erträge,2021,59556,Ertrag,Plan
5944,Natur- und Landschaftspflege,Unterhaltung des öffentlichen Grüns,Personalaufwendungen,2021,16130720,Aufwand,Plan
5945,Natur- und Landschaftspflege,Unterhaltung des öffentlichen Grüns,Versorgungsaufwendungen,2021,299100,Aufwand,Plan
5946,Natur- und Landschaftspflege,Unterhaltung des öffentlichen Grüns,Aufwendungen für Sach- und Dienstleistungen,2021,7720165,Aufwand,Plan
5947,Natur- und Landschaftspflege,Unterhaltung des öffentlichen Grüns,Bilanzielle Abschreibungen,2021,861161,Aufwand,Plan
5948,Natur- und Landschaftspflege,Unterhaltung des öffentlichen Grüns,Transferaufwendungen,2021,16500,Aufwand,Plan
5949,Natur- und Landschaftspflege,Unterhaltung des öffentlichen Grüns,Sonstige ordentliche Aufwendungen,2021,2262212,Aufwand,Plan
5950,Natur- und Landschaftspflege,Unterhaltung des öffentlichen Grüns,Finanzerträge,2021,1985,Ertrag,Plan
5951,Natur- und Landschaftspflege,Unterhaltung des öffentlichen Grüns,Erträge aus internen Leistungsbeziehungen,2021,1652250,Ertrag,Plan
5952,Natur- und Landschaftspflege,Unterhaltung des öffentlichen Grüns,Aufwendungen aus internen Leistungsbeziehungen,2021,4555934,Aufwand,Plan
5953,Natur- und Landschaftspflege,Wasserbau,Zuwendungen und allgemeine Umlagen,2021,457000,Ertrag,Plan
5954,Natur- und Landschaftspflege,Wasserbau,Öffentlich-rechtliche Leistungsentgelte,2021,6500,Ertrag,Plan
5955,Natur- und Landschaftspflege,Wasserbau,Privatrechtliche Leistungsentgelte,2021,20200,Ertrag,Plan
5956,Natur- und Landschaftspflege,Wasserbau,Sonstige ordentliche Erträge,2021,11500,Ertrag,Plan
5957,Natur- und Landschaftspflege,Wasserbau,Aktivierte Eigenleistungen,2021,191400,Ertrag,Plan
5958,Natur- und Landschaftspflege,Wasserbau,Personalaufwendungen,2021,1184300,Aufwand,Plan
5959,Natur- und Landschaftspflege,Wasserbau,Versorgungsaufwendungen,2021,86000,Aufwand,Plan
5960,Natur- und Landschaftspflege,Wasserbau,Aufwendungen für Sach- und Dienstleistungen,2021,1177622,Aufwand,Plan
5961,Natur- und Landschaftspflege,Wasserbau,Bilanzielle Abschreibungen,2021,3133100,Aufwand,Plan
5962,Natur- und Landschaftspflege,Wasserbau,Sonstige ordentliche Aufwendungen,2021,957731,Aufwand,Plan
5963,Natur- und Landschaftspflege,"BgA Dauergrabpflege, Dekoration",Öffentlich-rechtliche Leistungsentgelte,2021,128190,Ertrag,Plan
5964,Natur- und Landschaftspflege,"BgA Dauergrabpflege, Dekoration",Privatrechtliche Leistungsentgelte,2021,92060,Ertrag,Plan
5965,Natur- und Landschaftspflege,"BgA Dauergrabpflege, Dekoration",Personalaufwendungen,2021,848800,Aufwand,Plan
5966,Natur- und Landschaftspflege,"BgA Dauergrabpflege, Dekoration",Versorgungsaufwendungen,2021,4400,Aufwand,Plan
5967,Natur- und Landschaftspflege,"BgA Dauergrabpflege, Dekoration",Aufwendungen für Sach- und Dienstleistungen,2021,68650,Aufwand,Plan
5968,Natur- und Landschaftspflege,"BgA Dauergrabpflege, Dekoration",Bilanzielle Abschreibungen,2021,2153,Aufwand,Plan
5969,Natur- und Landschaftspflege,"BgA Dauergrabpflege, Dekoration",Sonstige ordentliche Aufwendungen,2021,5899,Aufwand,Plan
5970,Natur- und Landschaftspflege,"BgA Dauergrabpflege, Dekoration",Aufwendungen aus internen Leistungsbeziehungen,2021,45325,Aufwand,Plan
5971,Natur- und Landschaftspflege,Bestattungen,Zuwendungen und allgemeine Umlagen,2021,16396,Ertrag,Plan
5972,Natur- und Landschaftspflege,Bestattungen,Öffentlich-rechtliche Leistungsentgelte,2021,10894118,Ertrag,Plan
5973,Natur- und Landschaftspflege,Bestattungen,Privatrechtliche Leistungsentgelte,2021,628500,Ertrag,Plan
5974,Natur- und Landschaftspflege,Bestattungen,Kostenerstattungen und Kostenumlagen,2021,511000,Ertrag,Plan
5975,Natur- und Landschaftspflege,Bestattungen,Sonstige ordentliche Erträge,2021,21499,Ertrag,Plan
5976,Natur- und Landschaftspflege,Bestattungen,Personalaufwendungen,2021,9267600,Aufwand,Plan
5977,Natur- und Landschaftspflege,Bestattungen,Versorgungsaufwendungen,2021,158700,Aufwand,Plan
5978,Natur- und Landschaftspflege,Bestattungen,Aufwendungen für Sach- und Dienstleistungen,2021,1489986,Aufwand,Plan
5979,Natur- und Landschaftspflege,Bestattungen,Bilanzielle Abschreibungen,2021,545851,Aufwand,Plan
5980,Natur- und Landschaftspflege,Bestattungen,Sonstige ordentliche Aufwendungen,2021,439559,Aufwand,Plan
5981,Natur- und Landschaftspflege,Bestattungen,Erträge aus internen Leistungsbeziehungen,2021,2178800,Ertrag,Plan
5982,Natur- und Landschaftspflege,Bestattungen,Aufwendungen aus internen Leistungsbeziehungen,2021,1440601,Aufwand,Plan
5983,Natur- und Landschaftspflege,Grabpflege,Zuwendungen und allgemeine Umlagen,2021,186126,Ertrag,Plan
5984,Natur- und Landschaftspflege,Grabpflege,Personalaufwendungen,2021,136200,Aufwand,Plan
5985,Natur- und Landschaftspflege,Grabpflege,Versorgungsaufwendungen,2021,2200,Aufwand,Plan
5986,Natur- und Landschaftspflege,Grabpflege,Aufwendungen für Sach- und Dienstleistungen,2021,183410,Aufwand,Plan
5987,Natur- und Landschaftspflege,Grabpflege,Bilanzielle Abschreibungen,2021,1326,Aufwand,Plan
5988,Natur- und Landschaftspflege,Grabpflege,Sonstige ordentliche Aufwendungen,2021,2162,Aufwand,Plan
5989,Natur- und Landschaftspflege,Grabpflege,Aufwendungen aus internen Leistungsbeziehungen,2021,4436,Aufwand,Plan
5990,Natur- und Landschaftspflege,BgA Krematorium,Öffentlich-rechtliche Leistungsentgelte,2021,1608195,Ertrag,Plan
5991,Natur- und Landschaftspflege,BgA Krematorium,Privatrechtliche Leistungsentgelte,2021,243700,Ertrag,Plan
5992,Natur- und Landschaftspflege,BgA Krematorium,Personalaufwendungen,2021,542300,Aufwand,Plan
5993,Natur- und Landschaftspflege,BgA Krematorium,Versorgungsaufwendungen,2021,7200,Aufwand,Plan
5994,Natur- und Landschaftspflege,BgA Krematorium,Aufwendungen für Sach- und Dienstleistungen,2021,148086,Aufwand,Plan
5995,Natur- und Landschaftspflege,BgA Krematorium,Bilanzielle Abschreibungen,2021,130738,Aufwand,Plan
5996,Natur- und Landschaftspflege,BgA Krematorium,Sonstige ordentliche Aufwendungen,2021,177592,Aufwand,Plan
5997,Natur- und Landschaftspflege,BgA Krematorium,Aufwendungen aus internen Leistungsbeziehungen,2021,88063,Aufwand,Plan
5998,Natur- und Landschaftspflege,"Natur und Landschaft, Planung",Zuwendungen und allgemeine Umlagen,2021,354745,Ertrag,Plan
5999,Natur- und Landschaftspflege,"Natur und Landschaft, Planung",Öffentlich-rechtliche Leistungsentgelte,2021,14000,Ertrag,Plan
6000,Natur- und Landschaftspflege,"Natur und Landschaft, Planung",Privatrechtliche Leistungsentgelte,2021,13400,Ertrag,Plan
6001,Natur- und Landschaftspflege,"Natur und Landschaft, Planung",Sonstige ordentliche Erträge,2021,30850,Ertrag,Plan
6002,Natur- und Landschaftspflege,"Natur und Landschaft, Planung",Personalaufwendungen,2021,1892700,Aufwand,Plan
6003,Natur- und Landschaftspflege,"Natur und Landschaft, Planung",Versorgungsaufwendungen,2021,120700,Aufwand,Plan
6004,Natur- und Landschaftspflege,"Natur und Landschaft, Planung",Aufwendungen für Sach- und Dienstleistungen,2021,223404,Aufwand,Plan
6005,Natur- und Landschaftspflege,"Natur und Landschaft, Planung",Bilanzielle Abschreibungen,2021,117289,Aufwand,Plan
6006,Natur- und Landschaftspflege,"Natur und Landschaft, Planung",Transferaufwendungen,2021,77438,Aufwand,Plan
6007,Natur- und Landschaftspflege,"Natur und Landschaft, Planung",Sonstige ordentliche Aufwendungen,2021,1017990,Aufwand,Plan
6008,Natur- und Landschaftspflege,"Natur und Landschaft, Planung",Aufwendungen aus internen Leistungsbeziehungen,2021,38396,Aufwand,Plan
6009,Natur- und Landschaftspflege,"Wald-/Forstwirtsch., Landschaftspflege",Zuwendungen und allgemeine Umlagen,2021,91741,Ertrag,Plan
6010,Natur- und Landschaftspflege,"Wald-/Forstwirtsch., Landschaftspflege",Privatrechtliche Leistungsentgelte,2021,229935,Ertrag,Plan
6011,Natur- und Landschaftspflege,"Wald-/Forstwirtsch., Landschaftspflege",Sonstige ordentliche Erträge,2021,3400,Ertrag,Plan
6012,Natur- und Landschaftspflege,"Wald-/Forstwirtsch., Landschaftspflege",Personalaufwendungen,2021,2413500,Aufwand,Plan
6013,Natur- und Landschaftspflege,"Wald-/Forstwirtsch., Landschaftspflege",Versorgungsaufwendungen,2021,163200,Aufwand,Plan
6014,Natur- und Landschaftspflege,"Wald-/Forstwirtsch., Landschaftspflege",Aufwendungen für Sach- und Dienstleistungen,2021,293876,Aufwand,Plan
6015,Natur- und Landschaftspflege,"Wald-/Forstwirtsch., Landschaftspflege",Bilanzielle Abschreibungen,2021,137236,Aufwand,Plan
6016,Natur- und Landschaftspflege,"Wald-/Forstwirtsch., Landschaftspflege",Transferaufwendungen,2021,34184,Aufwand,Plan
6017,Natur- und Landschaftspflege,"Wald-/Forstwirtsch., Landschaftspflege",Sonstige ordentliche Aufwendungen,2021,105096,Aufwand,Plan
6018,Natur- und Landschaftspflege,"Wald-/Forstwirtsch., Landschaftspflege",Aufwendungen aus internen Leistungsbeziehungen,2021,480240,Aufwand,Plan
6019,Umweltschutz,Umwelt- und Gewässerschutz,Zuwendungen und allgemeine Umlagen,2021,1164500,Ertrag,Plan
6020,Umweltschutz,Umwelt- und Gewässerschutz,Öffentlich-rechtliche Leistungsentgelte,2021,285500,Ertrag,Plan
6021,Umweltschutz,Umwelt- und Gewässerschutz,Sonstige ordentliche Erträge,2021,4705700,Ertrag,Plan
6022,Umweltschutz,Umwelt- und Gewässerschutz,Personalaufwendungen,2021,7028719,Aufwand,Plan
6023,Umweltschutz,Umwelt- und Gewässerschutz,Versorgungsaufwendungen,2021,582300,Aufwand,Plan
6024,Umweltschutz,Umwelt- und Gewässerschutz,Aufwendungen für Sach- und Dienstleistungen,2021,5064723,Aufwand,Plan
6025,Umweltschutz,Umwelt- und Gewässerschutz,Bilanzielle Abschreibungen,2021,1697415,Aufwand,Plan
6026,Umweltschutz,Umwelt- und Gewässerschutz,Transferaufwendungen,2021,740000,Aufwand,Plan
6027,Umweltschutz,Umwelt- und Gewässerschutz,Sonstige ordentliche Aufwendungen,2021,182087,Aufwand,Plan
6028,Umweltschutz,Klimaschutzprogramm,Zuwendungen und allgemeine Umlagen,2021,24200,Ertrag,Plan
6029,Umweltschutz,Klimaschutzprogramm,Aufwendungen für Sach- und Dienstleistungen,2021,3384033,Aufwand,Plan
6030,Umweltschutz,Klimaschutzprogramm,Bilanzielle Abschreibungen,2021,67600,Aufwand,Plan
6031,Umweltschutz,Klimaschutzprogramm,Transferaufwendungen,2021,1948500,Aufwand,Plan
6032,Umweltschutz,Klimaschutzprogramm,Sonstige ordentliche Aufwendungen,2021,10000,Aufwand,Plan
6033,Wirtschaft und Tourismus,Wirtschaftsförd./BgA CKZ / Stadtw / Vst,Privatrechtliche Leistungsentgelte,2021,5000,Ertrag,Plan
6034,Wirtschaft und Tourismus,Wirtschaftsförd./BgA CKZ / Stadtw / Vst,Personalaufwendungen,2021,2591964,Aufwand,Plan
6035,Wirtschaft und Tourismus,Wirtschaftsförd./BgA CKZ / Stadtw / Vst,Versorgungsaufwendungen,2021,179500,Aufwand,Plan
6036,Wirtschaft und Tourismus,Wirtschaftsförd./BgA CKZ / Stadtw / Vst,Aufwendungen für Sach- und Dienstleistungen,2021,34906,Aufwand,Plan
6037,Wirtschaft und Tourismus,Wirtschaftsförd./BgA CKZ / Stadtw / Vst,Bilanzielle Abschreibungen,2021,9676,Aufwand,Plan
6038,Wirtschaft und Tourismus,Wirtschaftsförd./BgA CKZ / Stadtw / Vst,Transferaufwendungen,2021,4985800,Aufwand,Plan
6039,Wirtschaft und Tourismus,Wirtschaftsförd./BgA CKZ / Stadtw / Vst,Sonstige ordentliche Aufwendungen,2021,2150400,Aufwand,Plan
6040,Wirtschaft und Tourismus,BgA Städtische Hallen,Privatrechtliche Leistungsentgelte,2021,4528588,Ertrag,Plan
6041,Wirtschaft und Tourismus,BgA Städtische Hallen,Personalaufwendungen,2021,167700,Aufwand,Plan
6042,Wirtschaft und Tourismus,BgA Städtische Hallen,Versorgungsaufwendungen,2021,12000,Aufwand,Plan
6043,Wirtschaft und Tourismus,BgA Städtische Hallen,Aufwendungen für Sach- und Dienstleistungen,2021,4854843,Aufwand,Plan
6044,Wirtschaft und Tourismus,BgA Städtische Hallen,Bilanzielle Abschreibungen,2021,303495,Aufwand,Plan
6045,Wirtschaft und Tourismus,BgA Städtische Hallen,Sonstige ordentliche Aufwendungen,2021,96473,Aufwand,Plan
6046,Wirtschaft und Tourismus,BgA Städtische Hallen,Finanzerträge,2021,436353,Ertrag,Plan
6047,Wirtschaft und Tourismus,BgA Städtische Hallen,Aufwendungen aus internen Leistungsbeziehungen,2021,372156,Aufwand,Plan
6048,Wirtschaft und Tourismus,BgA Gaststätten,Privatrechtliche Leistungsentgelte,2021,357000,Ertrag,Plan
6049,Wirtschaft und Tourismus,BgA Gaststätten,Kostenerstattungen und Kostenumlagen,2021,13000,Ertrag,Plan
6050,Wirtschaft und Tourismus,BgA Gaststätten,Personalaufwendungen,2021,167700,Aufwand,Plan
6051,Wirtschaft und Tourismus,BgA Gaststätten,Versorgungsaufwendungen,2021,12000,Aufwand,Plan
6052,Wirtschaft und Tourismus,BgA Gaststätten,Aufwendungen für Sach- und Dienstleistungen,2021,27057,Aufwand,Plan
6053,Wirtschaft und Tourismus,BgA Gaststätten,Bilanzielle Abschreibungen,2021,2328,Aufwand,Plan
6054,Wirtschaft und Tourismus,BgA Gaststätten,Sonstige ordentliche Aufwendungen,2021,96475,Aufwand,Plan
6055,Wirtschaft und Tourismus,BgA Gaststätten,Aufwendungen aus internen Leistungsbeziehungen,2021,208149,Aufwand,Plan
6056,Wirtschaft und Tourismus,BgA Marktwesen,Privatrechtliche Leistungsentgelte,2021,3837000,Ertrag,Plan
6057,Wirtschaft und Tourismus,BgA Marktwesen,Sonstige ordentliche Erträge,2021,5000,Ertrag,Plan
6058,Wirtschaft und Tourismus,BgA Marktwesen,Personalaufwendungen,2021,990618,Aufwand,Plan
6059,Wirtschaft und Tourismus,BgA Marktwesen,Versorgungsaufwendungen,2021,23800,Aufwand,Plan
6060,Wirtschaft und Tourismus,BgA Marktwesen,Aufwendungen für Sach- und Dienstleistungen,2021,2006350,Aufwand,Plan
6061,Wirtschaft und Tourismus,BgA Marktwesen,Bilanzielle Abschreibungen,2021,5000,Aufwand,Plan
6062,Wirtschaft und Tourismus,BgA Marktwesen,Sonstige ordentliche Aufwendungen,2021,175802,Aufwand,Plan
6063,Wirtschaft und Tourismus,BgA Marktwesen,Aufwendungen aus internen Leistungsbeziehungen,2021,1144310,Aufwand,Plan
6064,Wirtschaft und Tourismus,Allgemeine Einrichtungen,Transferaufwendungen,2021,783020,Aufwand,Plan
6065,Wirtschaft und Tourismus,Allgemeine Einrichtungen,Sonstige ordentliche Aufwendungen,2021,1332871,Aufwand,Plan
