"ID";"EPL";"AB";"PG";"Betrag";"Berichtsjahr";"Werttyp";"Erlöse_Kosten"
23334;"Behörde für Inneres und Sport";"Feuerwehr";"Vorbeugender Brand- u. Gefahrenschutz";4480000,00;"2019";"Plan";"Erlöse"
23335;"Behörde für Inneres und Sport";"Feuerwehr";"Vorbeugender Brand- u. Gefahrenschutz";10966801,00;"2019";"Plan";"Kosten"
23336;"Behörde für Inneres und Sport";"Feuerwehr";"Vorbeugender Brand- u. Gefahrenschutz";4575000,00;"2020";"Plan";"Erlöse"
23337;"Behörde für Inneres und Sport";"Feuerwehr";"Vorbeugender Brand- u. Gefahrenschutz";11210427,00;"2020";"Plan";"Kosten"
23338;"Behörde für Inneres und Sport";"Feuerwehr";"Vorbeugender Brand- u. Gefahrenschutz";4579000,00;"2021";"Plan";"Erlöse"
23339;"Behörde für Inneres und Sport";"Feuerwehr";"Vorbeugender Brand- u. Gefahrenschutz";11062510,00;"2021";"Plan";"Kosten"
23340;"Behörde für Inneres und Sport";"Feuerwehr";"Vorbeugender Brand- u. Gefahrenschutz";4582000,00;"2022";"Plan";"Erlöse"
23341;"Behörde für Inneres und Sport";"Feuerwehr";"Vorbeugender Brand- u. Gefahrenschutz";11182618,00;"2022";"Plan";"Kosten"
23342;"Behörde für Inneres und Sport";"Feuerwehr";"Landesbereich Freiwillige Feuerwehren";368706,00;"2016";"Ist";"Erlöse"
23343;"Behörde für Inneres und Sport";"Feuerwehr";"Landesbereich Freiwillige Feuerwehren";11328666,00;"2016";"Ist";"Kosten"
23344;"Behörde für Inneres und Sport";"Feuerwehr";"Landesbereich Freiwillige Feuerwehren";1051879,00;"2017";"Ist";"Erlöse"
23345;"Behörde für Inneres und Sport";"Feuerwehr";"Landesbereich Freiwillige Feuerwehren";12922365,00;"2017";"Ist";"Kosten"
23346;"Behörde für Inneres und Sport";"Feuerwehr";"Landesbereich Freiwillige Feuerwehren";239000,00;"2018";"Fortgeschriebener Plan";"Erlöse"
23347;"Behörde für Inneres und Sport";"Feuerwehr";"Landesbereich Freiwillige Feuerwehren";9531393,00;"2018";"Fortgeschriebener Plan";"Kosten"
23348;"Behörde für Inneres und Sport";"Feuerwehr";"Landesbereich Freiwillige Feuerwehren";270000,00;"2019";"Plan";"Erlöse"
23349;"Behörde für Inneres und Sport";"Feuerwehr";"Landesbereich Freiwillige Feuerwehren";10152645,00;"2019";"Plan";"Kosten"
23350;"Behörde für Inneres und Sport";"Feuerwehr";"Landesbereich Freiwillige Feuerwehren";270000,00;"2020";"Plan";"Erlöse"
23351;"Behörde für Inneres und Sport";"Feuerwehr";"Landesbereich Freiwillige Feuerwehren";10165968,00;"2020";"Plan";"Kosten"
23352;"Behörde für Inneres und Sport";"Feuerwehr";"Landesbereich Freiwillige Feuerwehren";270000,00;"2021";"Plan";"Erlöse"
23353;"Behörde für Inneres und Sport";"Feuerwehr";"Landesbereich Freiwillige Feuerwehren";9805998,00;"2021";"Plan";"Kosten"
23354;"Behörde für Inneres und Sport";"Feuerwehr";"Landesbereich Freiwillige Feuerwehren";270000,00;"2022";"Plan";"Erlöse"
23355;"Behörde für Inneres und Sport";"Feuerwehr";"Landesbereich Freiwillige Feuerwehren";9682589,00;"2022";"Plan";"Kosten"
23356;"Behörde für Inneres und Sport";"Feuerwehr";"Feuerwehrakademie";1486054,00;"2016";"Ist";"Erlöse"
23357;"Behörde für Inneres und Sport";"Feuerwehr";"Feuerwehrakademie";10904966,00;"2016";"Ist";"Kosten"
23358;"Behörde für Inneres und Sport";"Feuerwehr";"Feuerwehrakademie";1165899,00;"2017";"Ist";"Erlöse"
23359;"Behörde für Inneres und Sport";"Feuerwehr";"Feuerwehrakademie";13053441,00;"2017";"Ist";"Kosten"
23360;"Behörde für Inneres und Sport";"Feuerwehr";"Feuerwehrakademie";1126000,00;"2018";"Fortgeschriebener Plan";"Erlöse"
23361;"Behörde für Inneres und Sport";"Feuerwehr";"Feuerwehrakademie";13282611,00;"2018";"Fortgeschriebener Plan";"Kosten"
23362;"Behörde für Inneres und Sport";"Feuerwehr";"Feuerwehrakademie";1108000,00;"2019";"Plan";"Erlöse"
23363;"Behörde für Inneres und Sport";"Feuerwehr";"Feuerwehrakademie";16607554,00;"2019";"Plan";"Kosten"
23364;"Behörde für Inneres und Sport";"Feuerwehr";"Feuerwehrakademie";1120000,00;"2020";"Plan";"Erlöse"
23365;"Behörde für Inneres und Sport";"Feuerwehr";"Feuerwehrakademie";16898489,00;"2020";"Plan";"Kosten"
23366;"Behörde für Inneres und Sport";"Feuerwehr";"Feuerwehrakademie";1141000,00;"2021";"Plan";"Erlöse"
23367;"Behörde für Inneres und Sport";"Feuerwehr";"Feuerwehrakademie";17541162,00;"2021";"Plan";"Kosten"
23368;"Behörde für Inneres und Sport";"Feuerwehr";"Feuerwehrakademie";1149000,00;"2022";"Plan";"Erlöse"
23369;"Behörde für Inneres und Sport";"Feuerwehr";"Feuerwehrakademie";17780153,00;"2022";"Plan";"Kosten"
23370;"Behörde für Inneres und Sport";"Feuerwehr";"Zentrale Dienste";712117,00;"2016";"Ist";"Erlöse"
23371;"Behörde für Inneres und Sport";"Feuerwehr";"Zentrale Dienste";6851565,00;"2016";"Ist";"Kosten"
23372;"Behörde für Inneres und Sport";"Feuerwehr";"Zentrale Dienste";534236,00;"2017";"Ist";"Erlöse"
23373;"Behörde für Inneres und Sport";"Feuerwehr";"Zentrale Dienste";8360311,00;"2017";"Ist";"Kosten"
23374;"Behörde für Inneres und Sport";"Feuerwehr";"Zentrale Dienste";486806,00;"2018";"Fortgeschriebener Plan";"Erlöse"
23375;"Behörde für Inneres und Sport";"Feuerwehr";"Zentrale Dienste";7643816,00;"2018";"Fortgeschriebener Plan";"Kosten"
23376;"Behörde für Inneres und Sport";"Feuerwehr";"Zentrale Dienste";365806,00;"2019";"Plan";"Erlöse"
23377;"Behörde für Inneres und Sport";"Feuerwehr";"Zentrale Dienste";10110360,00;"2019";"Plan";"Kosten"
23378;"Behörde für Inneres und Sport";"Feuerwehr";"Zentrale Dienste";373805,00;"2020";"Plan";"Erlöse"
23379;"Behörde für Inneres und Sport";"Feuerwehr";"Zentrale Dienste";10216360,00;"2020";"Plan";"Kosten"
23380;"Behörde für Inneres und Sport";"Feuerwehr";"Zentrale Dienste";382806,00;"2021";"Plan";"Erlöse"
23381;"Behörde für Inneres und Sport";"Feuerwehr";"Zentrale Dienste";10056360,00;"2021";"Plan";"Kosten"
23382;"Behörde für Inneres und Sport";"Feuerwehr";"Zentrale Dienste";391000,00;"2022";"Plan";"Erlöse"
23383;"Behörde für Inneres und Sport";"Feuerwehr";"Zentrale Dienste";10162361,00;"2022";"Plan";"Kosten"
23384;"Behörde für Inneres und Sport";"Feuerwehr";"Technik und Logistik";275832,00;"2016";"Ist";"Erlöse"
23385;"Behörde für Inneres und Sport";"Feuerwehr";"Technik und Logistik";14670085,00;"2016";"Ist";"Kosten"
23386;"Behörde für Inneres und Sport";"Feuerwehr";"Technik und Logistik";225315,00;"2017";"Ist";"Erlöse"
23387;"Behörde für Inneres und Sport";"Feuerwehr";"Technik und Logistik";17678728,00;"2017";"Ist";"Kosten"
23388;"Behörde für Inneres und Sport";"Feuerwehr";"Technik und Logistik";87000,00;"2018";"Fortgeschriebener Plan";"Erlöse"
23389;"Behörde für Inneres und Sport";"Feuerwehr";"Technik und Logistik";15097054,00;"2018";"Fortgeschriebener Plan";"Kosten"
23390;"Behörde für Inneres und Sport";"Feuerwehr";"Technik und Logistik";50000,00;"2019";"Plan";"Erlöse"
23391;"Behörde für Inneres und Sport";"Feuerwehr";"Technik und Logistik";18578817,00;"2019";"Plan";"Kosten"
23392;"Behörde für Inneres und Sport";"Feuerwehr";"Technik und Logistik";51000,00;"2020";"Plan";"Erlöse"
23393;"Behörde für Inneres und Sport";"Feuerwehr";"Technik und Logistik";18918973,00;"2020";"Plan";"Kosten"
23394;"Behörde für Inneres und Sport";"Feuerwehr";"Technik und Logistik";53000,00;"2021";"Plan";"Erlöse"
23395;"Behörde für Inneres und Sport";"Feuerwehr";"Technik und Logistik";19310074,00;"2021";"Plan";"Kosten"
23396;"Behörde für Inneres und Sport";"Feuerwehr";"Technik und Logistik";54000,00;"2022";"Plan";"Erlöse"
23397;"Behörde für Inneres und Sport";"Feuerwehr";"Technik und Logistik";19489628,00;"2022";"Plan";"Kosten"
23398;"Finanzbehörde";"Steuerung und Service";"Steuerung und Service";5363459,00;"2016";"Ist";"Erlöse"
23399;"Finanzbehörde";"Steuerung und Service";"Steuerung und Service";16125009,00;"2016";"Ist";"Kosten"
23400;"Finanzbehörde";"Steuerung und Service";"Steuerung und Service";5107556,00;"2017";"Ist";"Erlöse"
23401;"Finanzbehörde";"Steuerung und Service";"Steuerung und Service";16329393,00;"2017";"Ist";"Kosten"
23402;"Finanzbehörde";"Steuerung und Service";"Steuerung und Service";3648284,00;"2018";"Fortgeschriebener Plan";"Erlöse"
23403;"Finanzbehörde";"Steuerung und Service";"Steuerung und Service";16245917,00;"2018";"Fortgeschriebener Plan";"Kosten"
23404;"Finanzbehörde";"Steuerung und Service";"Steuerung und Service";3948285,00;"2019";"Plan";"Erlöse"
23405;"Finanzbehörde";"Steuerung und Service";"Steuerung und Service";16740231,00;"2019";"Plan";"Kosten"
23406;"Finanzbehörde";"Steuerung und Service";"Steuerung und Service";3957284,00;"2020";"Plan";"Erlöse"
23407;"Finanzbehörde";"Steuerung und Service";"Steuerung und Service";16810545,00;"2020";"Plan";"Kosten"
23408;"Finanzbehörde";"Steuerung und Service";"Steuerung und Service";4030284,00;"2021";"Plan";"Erlöse"
23409;"Finanzbehörde";"Steuerung und Service";"Steuerung und Service";17929545,00;"2021";"Plan";"Kosten"
23410;"Finanzbehörde";"Steuerung und Service";"Steuerung und Service";4088284,00;"2022";"Plan";"Erlöse"
23411;"Finanzbehörde";"Steuerung und Service";"Steuerung und Service";17061546,00;"2022";"Plan";"Kosten"
23412;"Finanzbehörde";"Steuerung und Service";"Zentraler Ansatz Finanzbehörde";0,00;"2016";"Ist";"Kosten"
23413;"Finanzbehörde";"Steuerung und Service";"Zentraler Ansatz Finanzbehörde";0,00;"2017";"Ist";"Kosten"
23414;"Finanzbehörde";"Steuerung und Service";"Zentraler Ansatz Finanzbehörde";14614000,00;"2018";"Fortgeschriebener Plan";"Kosten"
23415;"Finanzbehörde";"Steuerung und Service";"Zentraler Ansatz Finanzbehörde";19147856,00;"2019";"Plan";"Kosten"
23416;"Finanzbehörde";"Steuerung und Service";"Zentraler Ansatz Finanzbehörde";19166217,00;"2020";"Plan";"Kosten"
23417;"Finanzbehörde";"Steuerung und Service";"Zentraler Ansatz Finanzbehörde";20544877,00;"2021";"Plan";"Kosten"
23418;"Finanzbehörde";"Steuerung und Service";"Zentraler Ansatz Finanzbehörde";21850916,00;"2022";"Plan";"Kosten"
23419;"Finanzbehörde";"Senatsassistenz";"FHH-weite Dienste";7167941,00;"2016";"Ist";"Erlöse"
23420;"Finanzbehörde";"Senatsassistenz";"FHH-weite Dienste";59613490,00;"2016";"Ist";"Kosten"
23421;"Finanzbehörde";"Senatsassistenz";"FHH-weite Dienste";10355148,00;"2017";"Ist";"Erlöse"
23422;"Finanzbehörde";"Senatsassistenz";"FHH-weite Dienste";63987949,00;"2017";"Ist";"Kosten"
23423;"Finanzbehörde";"Senatsassistenz";"FHH-weite Dienste";3010749,00;"2018";"Fortgeschriebener Plan";"Erlöse"
23424;"Finanzbehörde";"Senatsassistenz";"FHH-weite Dienste";27928665,00;"2018";"Fortgeschriebener Plan";"Kosten"
23425;"Finanzbehörde";"Senatsassistenz";"FHH-weite Dienste";750250,00;"2019";"Plan";"Erlöse"
23426;"Finanzbehörde";"Senatsassistenz";"FHH-weite Dienste";11398608,00;"2019";"Plan";"Kosten"
23427;"Finanzbehörde";"Senatsassistenz";"FHH-weite Dienste";730000,00;"2020";"Plan";"Erlöse"
23428;"Finanzbehörde";"Senatsassistenz";"FHH-weite Dienste";11418921,00;"2020";"Plan";"Kosten"
23429;"Finanzbehörde";"Senatsassistenz";"FHH-weite Dienste";730000,00;"2021";"Plan";"Erlöse"
23430;"Finanzbehörde";"Senatsassistenz";"FHH-weite Dienste";11457698,00;"2021";"Plan";"Kosten"
23431;"Finanzbehörde";"Senatsassistenz";"FHH-weite Dienste";746000,00;"2022";"Plan";"Erlöse"
23432;"Finanzbehörde";"Senatsassistenz";"FHH-weite Dienste";11347767,00;"2022";"Plan";"Kosten"
23433;"Finanzbehörde";"Senatsassistenz";"Haushalt und Aufgabenplanung";434834,00;"2016";"Ist";"Erlöse"
23434;"Finanzbehörde";"Senatsassistenz";"Haushalt und Aufgabenplanung";38136464,00;"2016";"Ist";"Kosten"
23435;"Finanzbehörde";"Senatsassistenz";"Haushalt und Aufgabenplanung";160997,00;"2017";"Ist";"Erlöse"
23436;"Finanzbehörde";"Senatsassistenz";"Haushalt und Aufgabenplanung";52053085,00;"2017";"Ist";"Kosten"
23437;"Finanzbehörde";"Senatsassistenz";"Haushalt und Aufgabenplanung";0,00;"2018";"Fortgeschriebener Plan";"Erlöse"
23438;"Finanzbehörde";"Senatsassistenz";"Haushalt und Aufgabenplanung";48409887,00;"2018";"Fortgeschriebener Plan";"Kosten"
23439;"Finanzbehörde";"Senatsassistenz";"Haushalt und Aufgabenplanung";0,00;"2019";"Plan";"Erlöse"
23440;"Finanzbehörde";"Senatsassistenz";"Haushalt und Aufgabenplanung";33660236,00;"2019";"Plan";"Kosten"
23441;"Finanzbehörde";"Senatsassistenz";"Haushalt und Aufgabenplanung";0,00;"2020";"Plan";"Erlöse"
23442;"Finanzbehörde";"Senatsassistenz";"Haushalt und Aufgabenplanung";34119235,00;"2020";"Plan";"Kosten"
23443;"Finanzbehörde";"Senatsassistenz";"Haushalt und Aufgabenplanung";0,00;"2021";"Plan";"Erlöse"
23444;"Finanzbehörde";"Senatsassistenz";"Haushalt und Aufgabenplanung";34599236,00;"2021";"Plan";"Kosten"
23445;"Finanzbehörde";"Senatsassistenz";"Haushalt und Aufgabenplanung";0,00;"2022";"Plan";"Erlöse"
23446;"Finanzbehörde";"Senatsassistenz";"Haushalt und Aufgabenplanung";34955000,00;"2022";"Plan";"Kosten"
23447;"Finanzbehörde";"Senatsassistenz";"Vermögens-/Beteiligungsmanagement";16744036,00;"2016";"Ist";"Erlöse"
23448;"Finanzbehörde";"Senatsassistenz";"Vermögens-/Beteiligungsmanagement";14883610,00;"2016";"Ist";"Kosten"
23449;"Finanzbehörde";"Senatsassistenz";"Vermögens-/Beteiligungsmanagement";8878488,00;"2017";"Ist";"Erlöse"
23450;"Finanzbehörde";"Senatsassistenz";"Vermögens-/Beteiligungsmanagement";8273068,00;"2017";"Ist";"Kosten"
23451;"Finanzbehörde";"Senatsassistenz";"Vermögens-/Beteiligungsmanagement";6715000,00;"2018";"Fortgeschriebener Plan";"Erlöse"
23452;"Finanzbehörde";"Senatsassistenz";"Vermögens-/Beteiligungsmanagement";9761000,00;"2018";"Fortgeschriebener Plan";"Kosten"
23453;"Finanzbehörde";"Senatsassistenz";"Vermögens-/Beteiligungsmanagement";7314000,00;"2019";"Plan";"Erlöse"
23454;"Finanzbehörde";"Senatsassistenz";"Vermögens-/Beteiligungsmanagement";9558297,00;"2019";"Plan";"Kosten"
23455;"Finanzbehörde";"Senatsassistenz";"Vermögens-/Beteiligungsmanagement";6914000,00;"2020";"Plan";"Erlöse"
23456;"Finanzbehörde";"Senatsassistenz";"Vermögens-/Beteiligungsmanagement";9689298,00;"2020";"Plan";"Kosten"
23457;"Finanzbehörde";"Senatsassistenz";"Vermögens-/Beteiligungsmanagement";6366000,00;"2021";"Plan";"Erlöse"
23458;"Finanzbehörde";"Senatsassistenz";"Vermögens-/Beteiligungsmanagement";9758585,00;"2021";"Plan";"Kosten"
23459;"Finanzbehörde";"Senatsassistenz";"Vermögens-/Beteiligungsmanagement";5767000,00;"2022";"Plan";"Erlöse"
23460;"Finanzbehörde";"Senatsassistenz";"Vermögens-/Beteiligungsmanagement";9845585,00;"2022";"Plan";"Kosten"
23461;"Finanzbehörde";"Senatsassistenz";"Projekt SNH";46413,00;"2016";"Ist";"Erlöse"
23462;"Finanzbehörde";"Senatsassistenz";"Projekt SNH";-150054,00;"2016";"Ist";"Kosten"
23463;"Finanzbehörde";"Senatsassistenz";"Projekt Herakles";154098,00;"2016";"Ist";"Erlöse"
23464;"Finanzbehörde";"Senatsassistenz";"Projekt Herakles";12613420,00;"2016";"Ist";"Kosten"
23465;"Finanzbehörde";"Senatsassistenz";"Bezirksverwaltung";870620,00;"2016";"Ist";"Erlöse"
23466;"Finanzbehörde";"Senatsassistenz";"Bezirksverwaltung";5090940,00;"2016";"Ist";"Kosten"
23467;"Finanzbehörde";"Senatsassistenz";"Bezirksverwaltung";1056738,00;"2017";"Ist";"Erlöse"
23468;"Finanzbehörde";"Senatsassistenz";"Bezirksverwaltung";7684938,00;"2017";"Ist";"Kosten"
23469;"Finanzbehörde";"Senatsassistenz";"Bezirksverwaltung";575655,00;"2018";"Fortgeschriebener Plan";"Erlöse"
23470;"Finanzbehörde";"Senatsassistenz";"Bezirksverwaltung";5706283,00;"2018";"Fortgeschriebener Plan";"Kosten"
23471;"Finanzbehörde";"Senatsassistenz";"Bezirksverwaltung";912817,00;"2019";"Plan";"Erlöse"
23472;"Finanzbehörde";"Senatsassistenz";"Bezirksverwaltung";6133000,00;"2019";"Plan";"Kosten"
23473;"Finanzbehörde";"Senatsassistenz";"Bezirksverwaltung";912815,00;"2020";"Plan";"Erlöse"
23474;"Finanzbehörde";"Senatsassistenz";"Bezirksverwaltung";6153000,00;"2020";"Plan";"Kosten"
23475;"Finanzbehörde";"Senatsassistenz";"Bezirksverwaltung";912817,00;"2021";"Plan";"Erlöse"
23476;"Finanzbehörde";"Senatsassistenz";"Bezirksverwaltung";6178000,00;"2021";"Plan";"Kosten"
23477;"Finanzbehörde";"Senatsassistenz";"Bezirksverwaltung";912815,00;"2022";"Plan";"Erlöse"
23478;"Finanzbehörde";"Senatsassistenz";"Bezirksverwaltung";6204000,00;"2022";"Plan";"Kosten"
23485;"Finanzbehörde";"Senatsassistenz";"Zentrales Programm eeH";195200,00;"2018";"Fortgeschriebener Plan";"Erlöse"
23486;"Finanzbehörde";"Senatsassistenz";"Zentrales Programm eeH";195200,00;"2018";"Fortgeschriebener Plan";"Kosten"
23487;"Finanzbehörde";"Senatsassistenz";"Zentrales Programm eeH";0,00;"2019";"Plan";"Erlöse"
23488;"Finanzbehörde";"Senatsassistenz";"Zentrales Programm eeH";0,00;"2020";"Plan";"Erlöse"
23489;"Finanzbehörde";"Senatsassistenz";"Zentrales Programm eeH";0,00;"2021";"Plan";"Erlöse"
23490;"Finanzbehörde";"Senatsassistenz";"Zentrales Programm eeH";0,00;"2022";"Plan";"Erlöse"
23491;"Finanzbehörde";"Senatsassistenz";"Projekt KUZ";1061008,00;"2017";"Ist";"Kosten"
23492;"Finanzbehörde";"Immobilienmanagement";"Immobilienmanagement";144455915,00;"2016";"Ist";"Erlöse"
23493;"Finanzbehörde";"Immobilienmanagement";"Immobilienmanagement";58776599,00;"2016";"Ist";"Kosten"
23494;"Finanzbehörde";"Immobilienmanagement";"Immobilienmanagement";136415079,00;"2017";"Ist";"Erlöse"
23495;"Finanzbehörde";"Immobilienmanagement";"Immobilienmanagement";5168262,00;"2017";"Ist";"Kosten"
23496;"Finanzbehörde";"Immobilienmanagement";"Immobilienmanagement";80483000,00;"2018";"Fortgeschriebener Plan";"Erlöse"
23497;"Finanzbehörde";"Immobilienmanagement";"Immobilienmanagement";3955000,00;"2018";"Fortgeschriebener Plan";"Kosten"
23498;"Finanzbehörde";"Immobilienmanagement";"Immobilienmanagement";60443000,00;"2019";"Plan";"Erlöse"
23499;"Finanzbehörde";"Immobilienmanagement";"Immobilienmanagement";1357026,00;"2019";"Plan";"Kosten"
23500;"Finanzbehörde";"Immobilienmanagement";"Immobilienmanagement";30497000,00;"2020";"Plan";"Erlöse"
23501;"Finanzbehörde";"Immobilienmanagement";"Immobilienmanagement";1357026,00;"2020";"Plan";"Kosten"
23502;"Finanzbehörde";"Immobilienmanagement";"Immobilienmanagement";43342000,00;"2021";"Plan";"Erlöse"
23503;"Finanzbehörde";"Immobilienmanagement";"Immobilienmanagement";1357026,00;"2021";"Plan";"Kosten"
23504;"Finanzbehörde";"Immobilienmanagement";"Immobilienmanagement";51461000,00;"2022";"Plan";"Erlöse"
23505;"Finanzbehörde";"Immobilienmanagement";"Immobilienmanagement";1357026,00;"2022";"Plan";"Kosten"
23506;"Finanzbehörde";"Immobilienmanagement";"Sondervermögen Schulimmobilien";36373337,00;"2016";"Ist";"Kosten"
23507;"Finanzbehörde";"Immobilienmanagement";"Sondervermögen Schulimmobilien";103939298,00;"2017";"Ist";"Erlöse"
23508;"Finanzbehörde";"Immobilienmanagement";"Sondervermögen Schulimmobilien";100057504,00;"2017";"Ist";"Kosten"
23509;"Finanzbehörde";"Immobilienmanagement";"Sondervermögen Schulimmobilien";35707100,00;"2018";"Fortgeschriebener Plan";"Erlöse"
23510;"Finanzbehörde";"Immobilienmanagement";"Sondervermögen Schulimmobilien";0,00;"2018";"Fortgeschriebener Plan";"Kosten"
23511;"Finanzbehörde";"Immobilienmanagement";"Sondervermögen Schulimmobilien";38599373,00;"2019";"Plan";"Erlöse"
23512;"Finanzbehörde";"Immobilienmanagement";"Sondervermögen Schulimmobilien";788817,00;"2019";"Plan";"Kosten"
23513;"Finanzbehörde";"Immobilienmanagement";"Sondervermögen Schulimmobilien";44846873,00;"2020";"Plan";"Erlöse"
23514;"Finanzbehörde";"Immobilienmanagement";"Sondervermögen Schulimmobilien";788817,00;"2020";"Plan";"Kosten"
23515;"Finanzbehörde";"Immobilienmanagement";"Sondervermögen Schulimmobilien";51829373,00;"2021";"Plan";"Erlöse"
